交通調査基本区間番号,路線名,起点側／路線名等,終点側／路線名等,市区町村コード,自動車専用道路の別,区間延長（ｋｍ）,上り／交通量観測地点地名,上り／２４時間自動車類交通量／合計（台）,下り／交通量観測地点地名,下り／２４時間自動車類交通量／合計（台）,２４時間自動車類交通量（上下合計）／合計（台）,昼夜率,混雑度,朝夕（混雑時）／上り／旅行速度／合計（ｋｍ／ｈ）,朝夕（混雑時）／下り／旅行速度／合計（ｋｍ／ｈ）,幅員構成／道路部幅員（ｍ）,指定最高速度（ｋｍ／ｈ）
15118000100,関越自動車道,魚沼市・長岡市境,主要地方道川口塩殿線,15202,1,5.3,堀之内～越後川口,6209,堀之内～越後川口,6099,12308,1.41,0.28,89.8,91.6,22,80
15118000110,関越自動車道,主要地方道川口塩殿線,長岡市・小千谷市境,15202,1,0.3,越後川口～小千谷,6874,越後川口～小千谷,6881,13755,1.38,0.3,92.4,91.9,22,80
15118000120,関越自動車道,長岡市・小千谷市境,一般国道２９１号,15208,1,7.6,越後川口～小千谷,6874,越後川口～小千谷,6881,13755,1.38,0.3,91.1,93,22,80
15118000130,関越自動車道,一般国道２９１号,小千谷市・長岡市境,15208,1,8.4,小千谷～長岡南越路スマート,7159,小千谷～長岡南越路スマート,7169,14328,1.36,0.24,91.5,93.3,24.5,100
15118000140,関越自動車道,小千谷市・長岡市境,主要地方道柏崎高浜堀之内線,15202,1,1.3,小千谷～長岡南越路スマート,7159,小千谷～長岡南越路スマート,7169,14328,1.36,0.24,91.5,92.3,24.5,100
15118000150,関越自動車道,主要地方道柏崎高浜堀之内線,北陸自動車道,15202,1,6,長岡南越路スマート～長岡,7344,長岡南越路スマート～長岡,7298,14642,1.35,0.27,91.8,91.9,24.5,100
15118100010,上信越自動車道,上信越自動車道,一般国道１８号,15217,1,1.5,信濃町～妙高高原,4871,信濃町～妙高高原,4874,9745,1.63,0.21,90.9,90.9,22,70
15118100020,上信越自動車道,一般国道１８号,妙高市・上越市境,15217,1,9,妙高高原～中郷,4903,妙高高原～中郷,4807,9710,1.63,0.27,87.3,95.9,22,70
15118100030,上信越自動車道,妙高市・上越市境,一般国道１８号,15222,1,3,妙高高原～中郷,4903,妙高高原～中郷,4807,9710,1.63,0.27,89.3,95.9,22,70
15118100040,上信越自動車道,一般国道１８号,上越市・妙高市境,15222,1,2,中郷～新井スマート,4665,中郷～新井スマート,4606,9271,1.62,0.27,90.7,95.9,23.5,70
15118100050,上信越自動車道,上越市・妙高市境,妙高市・上越市境,15217,1,0.2,中郷～新井スマート,4665,中郷～新井スマート,4606,9271,1.62,0.27,91.9,91.9,23.5,70
15118100060,上信越自動車道,妙高市・上越市境,上越市・妙高市境,15222,1,1.2,中郷～新井スマート,4665,中郷～新井スマート,4606,9271,1.62,0.27,90.7,90.7,23.5,70
15118100070,上信越自動車道,上越市・妙高市境,一般県道西野谷新田新井線,15217,1,4,中郷～新井スマート,4665,中郷～新井スマート,4606,9271,1.62,0.27,87.9,95.1,23.5,70
15118100080,上信越自動車道,一般県道西野谷新田新井線,妙高市・上越市境,15217,1,4.5,新井スマート～上越高田,4607,新井スマート～上越高田,4560,9167,1.62,0.28,87.1,95.1,23.5,70
15118100090,上信越自動車道,妙高市・上越市境,主要地方道上越高田インター線,15222,1,2.6,新井スマート～上越高田,4607,新井スマート～上越高田,4560,9167,1.62,0.28,90.3,94.8,23.5,70
15118100100,上信越自動車道,主要地方道上越高田インター線,北陸自動車道,15222,1,5.9,上越高田～上越JCT,4733,上越高田～上越JCT,4672,9405,1.6,0.29,88.6,94.9,23.5,70
15135040010,日本海沿岸東北自動車道,日本海東北自動車道,市道桃川牧目線,15212,1,7.1,村上市南田中,4217,村上市南田中,6102,10319,1.26,0.83,76.6,77.7,12,70
15135040030,日本海沿岸東北自動車道,市道桃川牧目線,一般県道岩船港線,15212,1,4,村上市下助渕,6905,村上市下助渕,7297,14202,1.23,0.98,74.4,74.1,12,70
15135040050,日本海沿岸東北自動車道,一般県道岩船港線,一般県道上山田山辺里線,15212,1,3.7,村上市坪根,4386,村上市坪根,3766,8152,1.27,0.61,75.8,76.5,12,70
15135040070,日本海沿岸東北自動車道,一般県道上山田山辺里線,一般県道鶴岡村上線,15212,1,2.3,村上市下相川,3571,村上市下相川,2967,6538,1.28,0.52,77.3,77.6,12,70
15135040090,日本海沿岸東北自動車道,一般県道鶴岡村上線,一般県道小揚猿沢線,15212,1,3.8,村上市岩沢,2897,村上市岩沢,2449,5346,1.33,0.42,74.9,62.1,12,70
15300070010,一般国道７号,一般国道１１６号,上大川前通西湊町通線,15103,0,0.2,新潟市中央区下大川通2ノ町,10832,新潟市中央区下大川通2ノ町,12128,22960,1.29,0.8,22.8,24.4,27.1,50
15300070020,一般国道７号,上大川前通西湊町通線,一般国道１１３号,15103,0,0.8,新潟市中央区下大川通2ノ町,10832,新潟市中央区下大川通2ノ町,12128,22960,1.29,0.8,25.2,22,27.1,50
15300070030,一般国道７号,一般国道１１３号,主要地方道新潟小須戸三条線,15103,0,0.3,新潟市中央区東大通2丁目,13788,新潟市中央区東大通2丁目,14763,28551,1.29,1.06,24.8,22.3,28.4,50
15300070040,一般国道７号,主要地方道新潟小須戸三条線,主要地方道新潟停車場線,15103,0,0.2,新潟市中央区東大通2丁目,13788,新潟市中央区東大通2丁目,14763,28551,1.29,0.85,24.5,14.5,49.2,50
15300070050,一般国道７号,主要地方道新潟停車場線,明石紫竹山線,15103,0,0.5,新潟市中央区明石2丁目,14153,新潟市中央区明石2丁目,11579,25732,1.29,1.43,20.4,15.8,24.5,50
15300070060,一般国道７号,明石紫竹山線,主要地方道新潟新発田村上線,15103,0,0.5,新潟市中央区明石2丁目,14153,新潟市中央区明石2丁目,11579,25732,1.29,1.43,20.4,12.1,24.5,50
15300070070,一般国道７号,主要地方道新潟新発田村上線,主要地方道新潟黒埼インター笹口線,15103,0,0.8,新潟市中央区笹口5丁目,21112,新潟市中央区笹口5丁目,20679,41791,1.28,1.61,14.3,14.7,32.3,60
15300070080,一般国道７号,主要地方道新潟黒埼インター笹口線,紫竹山鳥屋野線,15103,0,0.9,新潟市中央区紫竹山3丁目,24453,新潟市中央区紫竹山3丁目,23400,47853,1.28,1.39,19.5,10.7,24,60
15300070090,一般国道７号,紫竹山鳥屋野線,一般国道７号,15103,0,0.3,新潟市中央区紫竹山3丁目,27319,新潟市中央区紫竹山3丁目,32615,59934,1.28,1.71,12.1,40.1,28.5,60
15300070110,一般国道７号,一般国道７号,主要地方道新潟港横越線,15102,0,2.6,新潟市東区紫竹6丁目,50263,新潟市東区紫竹6丁目,51505,101768,1.31,0.78,26.3,56.8,38.25,70
15300070115,一般国道７号,主要地方道新潟港横越線,太平岡山線３号,15102,0,1.9,新潟市東区寺山3丁目,44056,新潟市東区寺山3丁目,44335,88391,1.31,0.78,27.6,38,38.4,70
15300070120,一般国道７号,太平岡山線３号,主要地方道新潟新発田村上線,15102,0,0.8,新潟市東区逢谷内,37790,新潟市東区逢谷内,35838,73628,1.32,0.69,37.4,21.6,26.5,70
15300070130,一般国道７号,主要地方道新潟新発田村上線,主要地方道新潟村松三川線,15102,0,1.2,新潟市東区海老ヶ瀬,39671,新潟市東区海老ヶ瀬,37946,77617,1.32,0.98,56.8,23.6,51.75,70
15300070140,一般国道７号,主要地方道新潟村松三川線,新潟市東区・新潟市北区境,15102,0,1.4,新潟市東区海老ヶ瀬,38154,新潟市東区海老ヶ瀬,38902,77056,1.32,0.97,57.7,33.8,22.25,70
15300070150,一般国道７号,新潟市東区・新潟市北区境,主要地方道新潟安田線,15101,0,0.6,新潟市東区海老ヶ瀬,38154,新潟市東区海老ヶ瀬,38902,77056,1.32,0.96,38.8,52.9,24.5,70
