交通調査基本区間番号,路線名,起点側／路線名等,終点側／路線名等,市区町村コード,自動車専用道路の別,区間延長（ｋｍ）,上り／交通量観測地点地名,上り／２４時間自動車類交通量／合計（台）,下り／交通量観測地点地名,下り／２４時間自動車類交通量／合計（台）,２４時間自動車類交通量（上下合計）／合計（台）,昼夜率,混雑度,朝夕（混雑時）／上り／旅行速度／合計（ｋｍ／ｈ）,朝夕（混雑時）／下り／旅行速度／合計（ｋｍ／ｈ）,幅員構成／道路部幅員（ｍ）,指定最高速度（ｋｍ／ｈ）
26301780240,一般国道１７８号,久僧伊根線,伊根港線,26463,0,1.8,与謝郡伊根町字本庄上1206,657,与謝郡伊根町字本庄上1206,612,1269,1.19,0.13,61.9,58.3,12,50
26301780250,一般国道１７８号,伊根港線,町道,26463,0,0.4,与謝郡伊根町字本庄上1206,657,与謝郡伊根町字本庄上1206,612,1269,1.19,0.13,51.8,50.5,11,50
26301780260,一般国道１７８号,町道,町道,26463,0,0.3,与謝郡伊根町字本庄上1206,657,与謝郡伊根町字本庄上1206,612,1269,1.19,0.13,48.2,46.1,13.5,50
26301780270,一般国道１７８号,町道,弥栄本庄線,26463,0,6.7,与謝郡伊根町字本庄上1206,657,与謝郡伊根町字本庄上1206,612,1269,1.19,0.16,42.8,42.7,6.6,60
26301780280,一般国道１７８号,弥栄本庄線,本庄浜本庄宇治線,26463,0,1.2,与謝郡伊根町字本庄上1206,657,与謝郡伊根町字本庄上1206,612,1269,1.19,0.13,40.6,34.3,13.4,40
26301780285,一般国道１７８号,本庄浜本庄宇治線,（旧）一般国道１７８号,26463,0,1,与謝郡伊根町字本庄上1206,657,与謝郡伊根町字本庄上1206,612,1269,1.19,0.14,55.8,56.4,10.9,60
26301780610,一般国道１７８号,（旧）一般国道１７８号,（旧）一般国道１７８号,26463,0,2.3,与謝郡伊根町字本庄上1206,657,与謝郡伊根町字本庄上1206,612,1269,1.19,0.14,52.4,33.8,10.3,60
26301780300,一般国道１７８号,（旧）一般国道１７８号,伊根町・京丹後市境,26463,0,3.1,与謝郡伊根町字本庄上1206,657,与謝郡伊根町字本庄上1206,612,1269,1.19,0.15,26.2,27.8,8.1,60
26301780310,一般国道１７８号,伊根町・京丹後市境,久僧伊根線,26212,0,6.7,京丹後市丹後町平,1105,京丹後市丹後町平,1215,2320,1.24,0.26,44.3,45.9,7,40
26301780320,一般国道１７８号,久僧伊根線,井辺平線,26212,0,1.6,京丹後市丹後町平,1105,京丹後市丹後町平,1215,2320,1.24,0.26,38,36.3,7,40
26301780330,一般国道１７８号,井辺平線,浜丹後線,26212,0,6.1,京丹後市丹後町平,1105,京丹後市丹後町平,1215,2320,1.24,0.25,48.6,50.1,7.1,50
