交通調査基本区間番号,路線名,起点側／路線名等,終点側／路線名等,市区町村コード,自動車専用道路の別,区間延長（ｋｍ）,上り／交通量観測地点地名,上り／２４時間自動車類交通量／合計（台）,下り／交通量観測地点地名,下り／２４時間自動車類交通量／合計（台）,２４時間自動車類交通量（上下合計）／合計（台）,昼夜率,混雑度,朝夕（混雑時）／上り／旅行速度／合計（ｋｍ／ｈ）,朝夕（混雑時）／下り／旅行速度／合計（ｋｍ／ｈ）,幅員構成／道路部幅員（ｍ）,指定最高速度（ｋｍ／ｈ）
6300130130,一般国道１３号,米沢北ＩＣアクセス道路,一般国道１２１号,6202,0,0.8,米沢市中田町字一本松西,8042,米沢市中田町字一本松西,8193,16235,1.26,1.24,28.9,29,11.8,50
6300130140,一般国道１３号,一般国道１２１号,万世窪田線,6202,0,0.6,米沢市中田町字一本松西,8042,米沢市中田町字一本松西,8193,16235,1.26,1.24,36.9,36.3,11.8,50
6300130150,一般国道１３号,万世窪田線,米沢市・高畠町境,6202,0,1.3,米沢市中田町字一本松西,8042,米沢市中田町字一本松西,8193,16235,1.26,1.24,27.3,28.9,11.8,50
6300130160,一般国道１３号,米沢市・高畠町境,玉庭時田糠野目線,6381,0,0.1,米沢市中田町字一本松西,8042,米沢市中田町字一本松西,8193,16235,1.26,1.18,22.8,27.5,13.25,50
6300130170,一般国道１３号,玉庭時田糠野目線,糠野目亀岡線,6381,0,2.6,高畠町字福沢,8704,高畠町字福沢,9040,17744,1.24,1.17,41,39.8,13.25,50
6300130180,一般国道１３号,糠野目亀岡線,高畠川西線,6381,0,2,高畠町字福沢,8704,高畠町字福沢,9040,17744,1.24,1.17,31.4,30.8,13.25,50
6300130190,一般国道１３号,高畠川西線,高畠町・南陽市境,6381,0,1.5,南陽市鍋田,7545,南陽市鍋田,7646,15191,1.32,1.07,32.2,38.9,13.25,50
6300130200,一般国道１３号,高畠町・南陽市境,赤湯停車場大橋線,6213,0,0.9,南陽市鍋田,7545,南陽市鍋田,7646,15191,1.32,1.26,48.7,48.5,15.8,50
6300130210,一般国道１３号,赤湯停車場大橋線,一般国道３９９号,6213,0,0.5,南陽市鍋田,7545,南陽市鍋田,7646,15191,1.32,1.26,45.4,32.8,15.8,50
6301130320,一般国道１３号,一般国道３９９号,南陽市・高畠町境,6213,1,0.9,高畠町大字深沼,5373,高畠町大字深沼,4775,10148,1.18,0.77,69,66,12,70
6300130259,一般国道１３号,南陽川西線（旧一般国道１３号）,南陽川西線,6213,0,4,南陽市大字川樋字高野,10670,南陽市大字川樋字高野,10197,20867,1.3,1.45,55.1,56.5,14.15,50
6300131340,一般国道１３号,南陽川西線,南陽川西線,6213,0,2.3,南陽市元中山,9800,南陽市元中山,9522,19322,1.26,1.51,48.4,54.9,11,60
6300131350,一般国道１３号,南陽川西線,南陽市・上山市境,6213,0,0.4,南陽市元中山,9800,南陽市元中山,9522,19322,1.26,1.51,43.9,61,11,60
6300131360,一般国道１３号,南陽市・上山市境,山形上山線,6207,0,2.7,南陽市元中山,9800,南陽市元中山,9522,19322,1.26,1.74,55.2,58.4,15,60
6300130290,一般国道１３号,山形上山線,市道（石曽根川口線）,6207,0,2.2,上山市大字川口,10764,上山市大字川口,10279,21043,1.26,1.66,57.8,59.2,14.5,60
6300130300,一般国道１３号,市道（石曽根川口線）,東北中央自動車道,6207,0,1.4,上山市大字川口,10764,上山市大字川口,10279,21043,1.26,1.66,58,54.9,14.5,60
6300130310,一般国道１３号,東北中央自動車道,市道,6207,0,1.4,上山市大字川口,10764,上山市大字川口,10279,21043,1.26,1.68,39.6,50.3,11,60
6300130320,一般国道１３号,市道,萱平河崎線,6207,0,1.1,上山市大字川口,10764,上山市大字川口,10279,21043,1.26,1.68,55.5,52.2,11,60
6300130330,一般国道１３号,萱平河崎線,十日町仙石線,6207,0,1.4,上山市大字金谷,12627,上山市大字金谷,12755,25382,1.24,0.84,44.6,42.3,28,60
6300130340,一般国道１３号,十日町仙石線,白石上山線,6207,0,1.9,上山市大字金谷,12627,上山市大字金谷,12755,25382,1.24,0.84,44.9,50.6,28,60
6300130350,一般国道１３号,白石上山線,一般国道１３号,6207,0,1.4,上山市大字金瓶,14102,上山市大字金瓶,14003,28105,1.26,0.97,49.2,49.8,28,60
6300130360,一般国道１３号,一般国道１３号,十日町山形線,6207,0,0.9,上山市大字金瓶,14102,上山市大字金瓶,14003,28105,1.26,0.97,45.4,37.4,28,60
6300130370,一般国道１３号,十日町山形線,東北中央自動車道,6207,0,0.3,上山市大字金瓶,14102,上山市大字金瓶,14003,28105,1.26,0.97,35.1,46.7,28,60
6300130380,一般国道１３号,東北中央自動車道,,6201,0,0.2,山形市表蔵王,16678,山形市表蔵王,17618,34296,1.23,0.95,57.8,63.7,28,60
6300130390,一般国道１３号,,蔵王公園線,6201,0,0.6,山形市表蔵王,16678,山形市表蔵王,17618,34296,1.23,0.95,46.1,35.2,28,60
6300130400,一般国道１３号,蔵王公園線,蔵王成沢長谷堂線,6201,0,1.5,山形市表蔵王,16678,山形市表蔵王,17618,34296,1.23,0.95,34.5,32.7,28,60
6300130410,一般国道１３号,蔵王成沢長谷堂線,一般国道１１２号,6201,0,0.9,山形市表蔵王,16678,山形市表蔵王,17618,34296,1.23,0.95,19.1,32.8,28,60
6300130420,一般国道１３号,一般国道１１２号,山形永野線,6201,0,2.8,山形市青田二丁目,18935,山形市青田二丁目,18431,37366,1.23,1.53,25.1,16.5,25.55,60
6300130430,一般国道１３号,山形永野線,一般国道２８６号,6201,0,0.7,山形市青田二丁目,18935,山形市青田二丁目,18431,37366,1.23,1.53,26.1,42.9,25.55,60
