交通調査基本区間番号,路線名,起点側／路線名等,終点側／路線名等,市区町村コード,自動車専用道路の別,区間延長（ｋｍ）,上り／交通量観測地点地名,上り／２４時間自動車類交通量／合計（台）,下り／交通量観測地点地名,下り／２４時間自動車類交通量／合計（台）,２４時間自動車類交通量（上下合計）／合計（台）,昼夜率,混雑度,朝夕（混雑時）／上り／旅行速度／合計（ｋｍ／ｈ）,朝夕（混雑時）／下り／旅行速度／合計（ｋｍ／ｈ）,幅員構成／道路部幅員（ｍ）,指定最高速度（ｋｍ／ｈ）
38301970440,一般国道１９７号（名坂道路）,一般国道１９７号,一般国道１９７号,38204,1,3.1,八幡浜市大平,6073,八幡浜市大平,6186,12259,1.21,0.83,35.8,40.4,10.3,60
38303170010,一般国道３１７号,一般国道１１号,松山川内線,38201,0,0.2,,6542,,4570,11112,1.24,0.92,5.7,13.4,8.7,40
38303170020,一般国道３１７号,松山川内線,愛媛市道１１号,38201,0,0.6,松山市溝辺町２７８番３,4021,松山市溝辺町２７８番３,3729,7750,1.23,0.68,13.6,14.5,8.7,40
38303170030,一般国道３１７号,愛媛市道１１号,松山東部環状線,38201,0,1.4,松山市溝辺町２７８番３,4021,松山市溝辺町２７８番３,3729,7750,1.23,0.68,20.5,23.1,8.7,40
38303170040,一般国道３１７号,松山東部環状線,六軒家石手線,38201,0,0.1,松山市溝辺町２７８番３,4021,松山市溝辺町２７８番３,3729,7750,1.23,0.68,11.4,8.6,8.7,40
38303170050,一般国道３１７号,六軒家石手線,松山東部環状線,38201,0,0.6,松山市溝辺町２７８番３,4021,松山市溝辺町２７８番３,3729,7750,1.23,0.68,21.1,18.3,8.7,40
38303170060,一般国道３１７号,松山東部環状線,松山東部環状線,38201,0,2.3,,9532,,8974,18506,1.26,1.72,30.8,25.8,8.7,40
38303170070,一般国道３１７号,松山東部環状線,湯山北条線,38201,0,6.8,,9532,,8974,18506,1.26,1.72,33.9,41.9,8.7,40
38303170080,一般国道３１７号,湯山北条線,河中平井停車場線,38201,0,5.1,松山市河中町１６２番,3279,松山市河中町１６２番,3143,6422,1.23,0.92,49.4,51.4,9.8,50
38303170090,一般国道３１７号,河中平井停車場線,湯山高縄北条線,38201,0,3.1,松山市河中町１６２番,3279,松山市河中町１６２番,3143,6422,1.23,0.92,52.2,53.6,9.8,50
38303170100,一般国道３１７号,湯山高縄北条線,松山市・今治市境,38201,0,7.2,松山市河中町１６２番,3279,松山市河中町１６２番,3143,6422,1.23,0.92,53.4,54.1,9.8,50
38303170110,一般国道３１７号,松山市・今治市境,北条玉川線,38202,0,8.2,今治市玉川町龍岡上484?4,3169,今治市玉川町龍岡上484?4,2916,6085,1.23,0.87,55.4,56,11,50
38303170120,一般国道３１７号,北条玉川線,東予玉川線,38202,0,2.9,今治市玉川町龍岡上484?4,3169,今治市玉川町龍岡上484?4,2916,6085,1.23,0.87,56.4,50.7,11,50
38303170130,一般国道３１７号,東予玉川線,鈍川伊予大井停車場線,38202,0,2.2,今治市玉川町龍岡上484?4,3169,今治市玉川町龍岡上484?4,2916,6085,1.23,0.87,44.7,41.3,11,50
38303170140,一般国道３１７号,鈍川伊予大井停車場線,今治丹原線,38202,0,3.8,今治市玉川町法界寺504-2,5509,今治市玉川町法界寺504-2,5384,10893,1.24,1.14,41.9,44.2,11,50
38303170150,一般国道３１７号,今治丹原線,今治丹原線,38202,0,0.4,今治市玉川町法界寺504-2,5509,今治市玉川町法界寺504-2,5384,10893,1.24,1.14,24.7,23.1,11,50
38303170160,一般国道３１７号,今治丹原線,一般国道１９６号,38202,0,1.1,今治市玉川町法界寺504-2,5509,今治市玉川町法界寺504-2,5384,10893,1.24,1.14,25.5,19.7,11,50
38303170170,一般国道３１７号,一般国道１９６号,桜井山路線,38202,0,0.4,今治市片山3丁目1番48,6928,今治市片山3丁目1番48,7280,14208,1.25,1.03,10.4,22.6,17.1,40
38303170180,一般国道３１７号,桜井山路線,愛媛市道９号,38202,0,1.5,今治市片山3丁目1番48,6928,今治市片山3丁目1番48,7280,14208,1.25,1.03,21.8,21.5,17.1,40
38303170190,一般国道３１７号,愛媛市道９号,今治波方港線,38202,0,0.4,今治市片山3丁目1番48,6928,今治市片山3丁目1番48,7280,14208,1.25,1.03,17.2,13.4,17.1,40
38303170200,一般国道３１７号,今治波方港線,今治港線,38202,0,0.1,今治市別宮町3丁目2番2,9581,今治市別宮町3丁目2番2,9090,18671,1.26,0.7,19.4,13.8,25.2,40
38303170210,一般国道３１７号,今治港線,今治停車場線,38202,0,0.1,今治市別宮町3丁目2番2,9581,今治市別宮町3丁目2番2,9090,18671,1.26,0.7,19.7,16.9,25.2,40
38303170220,一般国道３１７号,今治停車場線,今治波方港線,38202,0,0.4,今治市別宮町3丁目2番2,9581,今治市別宮町3丁目2番2,9090,18671,1.26,0.7,21.8,24.1,25.2,40
38303170230,一般国道３１７号,今治波方港線,愛媛市道１０号,38202,0,2.7,今治市近見町2丁目6番54,8177,今治市近見町2丁目6番54,7957,16134,1.17,0.74,29.9,30.5,24.8,50
38303170240,一般国道３１７号,愛媛市道１０号,一般国道３１７号（本四道路）,38202,0,0.6,今治市近見町2丁目6番54,8177,今治市近見町2丁目6番54,7957,16134,1.17,0.74,32.5,32.6,24.8,50
38303170250,一般国道３１７号,一般国道３１７号（本四道路）,糸山公園線,38202,0,0.3,今治市近見町2丁目6番54,8177,今治市近見町2丁目6番54,7957,16134,1.17,0.74,26.7,27.7,24.8,50
38303170260,一般国道３１７号,糸山公園線,波止浜停車場線,38202,0,0.9,今治市近見町2丁目6番54,8177,今治市近見町2丁目6番54,7957,16134,1.17,0.74,26.5,21.5,24.8,50
38303170270,一般国道３１７号,波止浜停車場線,大西波止浜港線,38202,0,0.2,今治市近見町2丁目6番54,8177,今治市近見町2丁目6番54,7957,16134,1.17,0.74,17.9,11.5,24.8,50
38303170280,一般国道３１７号,大西波止浜港線,今治波止浜線,38202,0,1,今治市近見町2丁目6番54,8177,今治市近見町2丁目6番54,7957,16134,1.17,0.74,19.3,19.3,24.8,50
38303170300,一般国道３１７号,大島環状線,大島環状線,38202,0,0.5,今治市吉海町仁江92番1,1974,今治市吉海町仁江92番1,1938,3912,1.14,0.39,19.1,21.7,16.5,50
38303170310,一般国道３１７号,大島環状線,一般国道３１７号（本四道路）,38202,0,0.9,今治市吉海町仁江92番1,1974,今治市吉海町仁江92番1,1938,3912,1.14,0.39,43.8,23.4,16.5,50
38303170320,一般国道３１７号,一般国道３１７号（本四道路）,一般国道３１７号（大島道路）,38202,0,6,今治市吉海町仁江92番1,1974,今治市吉海町仁江92番1,1938,3912,1.14,0.39,38.4,37.7,16.5,50
38303170330,一般国道３１７号,一般国道３１７号（大島道路）,大島環状線,38202,0,1.8,今治市吉海町仁江92番1,1974,今治市吉海町仁江92番1,1938,3912,1.14,0.39,38.4,37.8,16.5,50
38303170350,一般国道３１７号,,伯方島環状線,38202,0,0.3,今治市伯方町叶浦甲1668番1,1805,今治市伯方町叶浦甲1668番1,1830,3635,1.12,0.5,8,11.3,13,50
38303170360,一般国道３１７号,伯方島環状線,一般国道３１７号（本四道路）,38202,0,4.4,今治市伯方町叶浦甲1668番1,1805,今治市伯方町叶浦甲1668番1,1830,3635,1.12,0.5,38.5,34.4,13,50
38303170370,一般国道３１７号,一般国道３１７号（本四道路）,伯方島環状線,38202,0,2.1,今治市伯方町叶浦甲1668番1,1805,今治市伯方町叶浦甲1668番1,1830,3635,1.12,0.5,37.7,38.3,13,50
38303170380,一般国道３１７号,伯方島環状線,,38202,0,0.2,今治市伯方町叶浦甲1668番1,1805,今治市伯方町叶浦甲1668番1,1830,3635,1.12,0.5,23.7,26.5,13,50
38303170400,一般国道３１７号（本四道路）,一般国道１９６号,一般国道３１７号,38202,1,5.2,今治IC～今治北IC,2050,今治IC～今治北IC,2041,4091,1.22,0.38,78.3,81.4,10.5,70
38303170410,一般国道３１７号（本四道路）,一般国道３１７号,一般国道３１７号,38202,1,7.3,今治北IC～大島南IC,4929,今治北IC～大島南IC,4966,9895,1.2,0.94,82.2,84,10.5,70
38303170420,一般国道３１７号（大島道路）,一般国道３１７号,一般国道３１７号,38202,1,6.7,大島南IC～大島北IC,3389,大島南IC～大島北IC,3457,6846,1.22,0.72,81.4,82.1,22,70
38303170430,一般国道３１７号（本四道路）,一般国道３１７号,一般国道３１７号,38202,1,4.3,大島北IC～伯方島IC,4098,大島北IC～伯方島IC,4142,8240,1.21,0.78,75.2,78.3,10,70
38303170440,一般国道３１７号（本四道路）,一般国道３１７号,一般国道３１７号,38202,1,6.8,伯方島IC～大三島IC,3549,伯方島IC～大三島IC,3590,7139,1.21,0.69,79.7,77.7,10,70
38303170450,一般国道３１７号（本四道路）,一般国道３１７号,一般国道３１７号（本四道路）,38202,1,1.8,大三島IC～県境（愛媛県・広島県）,2837,大三島IC～県境（愛媛県・広島県）,2849,5686,1.26,0.59,85.5,80.7,10.5,70
38303170470,一般国道３１７号,,大三島環状線,38202,0,0.4,今治市上浦町甘崎3880番,584,今治市上浦町甘崎3880番,600,1184,1.09,0.17,22.7,30.3,13.2,50
38303170480,一般国道３１７号,大三島環状線,一般国道３１７号（本四道路）,38202,0,4.7,今治市上浦町甘崎3880番,584,今治市上浦町甘崎3880番,600,1184,1.09,0.17,47.8,48.4,13.2,50
38303170490,一般国道３１７号,一般国道３１７号（本四道路）,大三島上浦線,38202,0,3.2,今治市上浦町甘崎3880番,584,今治市上浦町甘崎3880番,600,1184,1.09,0.17,32,42.1,13.2,50
