交通調査基本区間番号,路線名,起点側／路線名等,終点側／路線名等,市区町村コード,自動車専用道路の別,区間延長（ｋｍ）,上り／交通量観測地点地名,上り／２４時間自動車類交通量／合計（台）,下り／交通量観測地点地名,下り／２４時間自動車類交通量／合計（台）,２４時間自動車類交通量（上下合計）／合計（台）,昼夜率,混雑度,朝夕（混雑時）／上り／旅行速度／合計（ｋｍ／ｈ）,朝夕（混雑時）／下り／旅行速度／合計（ｋｍ／ｈ）,幅員構成／道路部幅員（ｍ）,指定最高速度（ｋｍ／ｈ）
19400310040,甲府山梨線,甲府韮崎線,愛宕山公園線,19201,0,1.4,甲府市武田三丁目７－７,4224,甲府市武田三丁目７－７,4732,8956,1.3,1.1,15.2,21.6,7.3,60
19400310050,甲府山梨線,愛宕山公園線,甲府市・山梨市境,19201,0,9.3,甲府市武田三丁目７－７,4224,甲府市武田三丁目７－７,4732,8956,1.3,0.82,27.7,29.1,7.3,60
19400310053,甲府山梨線,甲府市・山梨市境,山梨市道,19205,0,8.5,山梨市水口２３７０,188,山梨市水口２３７０,182,370,1.13,0.11,32.4,29.1,7.4,60
19400310075,甲府山梨線,山梨市道,一般国道１４０号,19205,0,1.6,,,,,,,,42.4,43.6,15,50
19400310080,甲府山梨線,一般国道１４０号,一般国道１４０号,19205,0,0.6,,,,,,,,35.1,25.8,15,50
19400320010,長坂高根線,茅野北杜韮崎線,小荒間長坂停車場線,19209,0,1.3,北杜市高根町村山北割３２６１,2914,北杜市高根町村山北割３２６１,2895,5809,1.27,0.51,22.4,21.8,12,40
19400320020,長坂高根線,小荒間長坂停車場線,長坂高根線,19209,0,1.8,北杜市高根町村山北割３２６１,2914,北杜市高根町村山北割３２６１,2895,5809,1.27,0.51,34.9,29,12,40
19400320030,長坂高根線,長坂高根線,北杜八ケ岳公園線,19209,0,0.6,北杜市高根町村山北割３２６１,2914,北杜市高根町村山北割３２６１,2895,5809,1.27,0.51,17.6,25.2,12,40
19400320040,長坂高根線,北杜八ケ岳公園線,一般国道１４１号,19209,0,3.3,北杜市高根町村山北割３２６１,2914,北杜市高根町村山北割３２６１,2895,5809,1.27,0.51,32.9,32.2,12,40
19400320060,長坂高根線,長坂高根線,中央自動車道西宮線,19209,0,0.2,,,,,,,,11.4,28.5,9.4,30
19400330010,上野原あきる野線,一般国道２０号,上野原丹波山線,19212,0,6.1,上野原市上野原３７６０－１,2685,上野原市上野原３７６０－１,2521,5206,1.26,0.51,34.7,36.4,10.5,40
19400330020,上野原あきる野線,上野原丹波山線,棡原藤野線,19212,0,0.2,上野原市棡原７５２３,236,上野原市棡原７５２３,225,461,1.15,0.28,31.6,32.1,6.5,30
19400330030,上野原あきる野線,棡原藤野線,上野原あきる野線,19212,0,4.4,上野原市棡原７５２３,236,上野原市棡原７５２３,225,461,1.15,0.28,38.6,39.2,6.5,30
19400340010,白井甲州線,一般国道１４０号,甲府市・笛吹市境,19201,0,0.3,笛吹市境川町三椚６４６,5846,笛吹市境川町三椚６４６,6057,11903,1.3,0.96,22,36.3,8.3,50
