交通調査基本区間番号,路線名,起点側／路線名等,終点側／路線名等,市区町村コード,自動車専用道路の別,区間延長（ｋｍ）,上り／交通量観測地点地名,上り／２４時間自動車類交通量／合計（台）,下り／交通量観測地点地名,下り／２４時間自動車類交通量／合計（台）,２４時間自動車類交通量（上下合計）／合計（台）,昼夜率,混雑度,朝夕（混雑時）／上り／旅行速度／合計（ｋｍ／ｈ）,朝夕（混雑時）／下り／旅行速度／合計（ｋｍ／ｈ）,幅員構成／道路部幅員（ｍ）,指定最高速度（ｋｍ／ｈ）
13302460010,一般国道２４６号,一般国道２０号,中央官衙一七六号線,13101,0,0.3,東京都港区元赤坂１丁目２,23970,東京都港区元赤坂１丁目２,24278,48248,1.5,0.89,27.5,18.9,41.9,60
13302460020,一般国道２４６号,中央官衙一七六号線,一般国道２４６号,13101,0,0.2,東京都港区元赤坂１丁目２,23970,東京都港区元赤坂１丁目２,24278,48248,1.5,0.89,15,15.7,41.9,60
13302460030,一般国道２４６号,一般国道２４６号,外濠環状線,13101,0,0.3,東京都港区元赤坂１丁目２,23970,東京都港区元赤坂１丁目２,24278,48248,1.5,0.89,15.5,24.2,41.9,60
13302460040,一般国道２４６号,外濠環状線,千代田区・港区境,13101,0,0.1,東京都港区元赤坂１丁目２,23970,東京都港区元赤坂１丁目２,24278,48248,1.5,0.89,27,51.8,41.9,60
13302460050,一般国道２４６号,千代田区・港区境,環状三号線,13103,0,1.3,東京都港区元赤坂１丁目２,23970,東京都港区元赤坂１丁目２,24278,48248,1.5,0.74,26.2,19.1,41.9,60
13302460060,一般国道２４６号,環状三号線,四谷角筈線,13103,0,0.3,港区北青山2丁目3-1,24061,港区北青山2丁目3-1,25245,49306,1.49,1.07,14.8,12.6,40,60
13302460070,一般国道２４６号,四谷角筈線,北品川四谷線,13103,0,0.6,港区北青山2丁目3-1,24061,港区北青山2丁目3-1,25245,49306,1.49,1.07,22.5,7.4,40,60
13302460080,一般国道２４６号,北品川四谷線,赤坂杉並線,13103,0,0.5,港区北青山2丁目3-1,24061,港区北青山2丁目3-1,25245,49306,1.49,1.07,14.7,12.8,40,60
13302460090,一般国道２４６号,赤坂杉並線,港区・渋谷区境,13103,0,0.3,港区北青山2丁目3-1,24061,港区北青山2丁目3-1,25245,49306,1.49,1.07,10.1,19.4,40,60
13302460100,一般国道２４６号,港区・渋谷区境,霞ヶ関渋谷線,13113,0,0.7,港区北青山2丁目3-1,24061,港区北青山2丁目3-1,25245,49306,1.49,0.68,19.1,12.6,40,60
13302460110,一般国道２４６号,霞ヶ関渋谷線,芝新宿王子線,13113,0,0.1,港区北青山2丁目3-1,24061,港区北青山2丁目3-1,25245,49306,1.49,0.68,21.7,7.4,40,60
13302460120,一般国道２４６号,芝新宿王子線,高速３号渋谷線,13113,0,0.8,渋谷区円山町28,21160,渋谷区円山町28,20700,41860,1.66,0.95,21.7,14.2,50,60
13302460130,一般国道２４６号,高速３号渋谷線,環状六号線,13113,0,0.2,渋谷区円山町28,21160,渋谷区円山町28,20700,41860,1.66,0.95,23.7,12.8,50,60
13302460140,一般国道２４６号,環状六号線,渋谷区・目黒区境,13113,0,0.1,渋谷区円山町28,21160,渋谷区円山町28,20700,41860,1.66,1.5,17.3,17.2,50,60
13302460150,一般国道２４６号,渋谷区・目黒区境,環状六号線,13110,0,0.3,渋谷区円山町28,21160,渋谷区円山町28,20700,41860,1.66,0.42,22.5,12.8,40,60
13302460160,一般国道２４６号,環状六号線,,13110,0,0.2,世田谷区池尻2-31,30412,世田谷区池尻2-31,27748,58160,1.61,0.54,41.5,10.4,40,60
13302460170,一般国道２４６号,,目黒区・世田谷区境,13110,0,0.3,世田谷区池尻2-31,30412,世田谷区池尻2-31,27748,58160,1.61,0.54,20.8,16.5,40,60
13302460180,一般国道２４６号,目黒区・世田谷区境,,13112,0,0.1,世田谷区池尻2-31,30412,世田谷区池尻2-31,27748,58160,1.61,0.76,18.3,18.7,40.5,60
13302460190,一般国道２４６号,,高速３号渋谷線,13112,0,0.3,世田谷区池尻2-31,30412,世田谷区池尻2-31,27748,58160,1.61,0.9,15.9,17.6,48.55,60
13302460200,一般国道２４６号,高速３号渋谷線,鮫洲大山線,13112,0,0.4,世田谷区池尻2-31,30412,世田谷区池尻2-31,27748,58160,1.61,0.9,14.5,15.7,48.55,60
13302460210,一般国道２４６号,鮫洲大山線,高速３号渋谷線,13112,0,0.6,世田谷区池尻2-31,30412,世田谷区池尻2-31,27748,58160,1.61,0.9,14.6,25.4,48.55,60
13302460220,一般国道２４６号,高速３号渋谷線,世田谷町田線,13112,0,0.1,世田谷区池尻2-31,30412,世田谷区池尻2-31,27748,58160,1.61,0.9,33.1,13.2,48.55,60
13302460230,一般国道２４６号,世田谷町田線,環状七号線,13112,0,1.1,世田谷区用賀2-1,22244,世田谷区用賀2-1,21624,43868,1.57,0.86,11.7,15.1,31,60
13302460240,一般国道２４６号,環状七号線,上馬奥沢線,13112,0,0.4,世田谷区用賀2-1,22244,世田谷区用賀2-1,21624,43868,1.57,0.86,7.2,14.3,31,60
13302460250,一般国道２４６号,上馬奥沢線,一般国道４６６号,13112,0,2.8,世田谷区用賀2-1,22244,世田谷区用賀2-1,21624,43868,1.57,0.86,12.6,21.2,31,60
13302460260,一般国道２４６号,一般国道４６６号,一般国道２４６号,13112,0,0.6,世田谷区用賀2-1,22244,世田谷区用賀2-1,21624,43868,1.57,0.86,26.1,23.1,31,60
13302460270,一般国道２４６号,一般国道２４６号,一般国道２４６号,13112,0,1,世田谷区瀬田4丁目15-1,22338,世田谷区瀬田4丁目15-1,24294,46632,1.63,0.47,25,56.5,31,60
13302460390,一般国道２４６号,一般国道２４６号,一般国道２４６号,13209,0,0.2,横浜市緑区長津田6丁目20-24,24776,横浜市緑区長津田6丁目20-24,27071,51847,1.63,1.13,11.4,10.3,17.5,50
13302460410,一般国道２４６号,辻原町田線,一般国道１６号,13209,0,1.1,町田市鶴間8丁目13-2,18494,町田市鶴間8丁目13-2,17592,36086,1.58,0.84,44.2,54.2,22.45,50
13302460420,一般国道２４６号,一般国道１６号,一般国道２４６号,13209,0,0.1,町田市鶴間8丁目13-2,18494,町田市鶴間8丁目13-2,17592,36086,1.58,0.84,46.8,18.1,22.45,50
13302460290,一般国道２４６号,一般国道２４６号,中央官衙一七六号線,13101,0,0.3,千代田区霞ヶ関3-4,2066,千代田区霞ヶ関3-4,3664,5730,1.47,0.24,19,15.4,30,60
13302460300,一般国道２４６号,中央官衙一七六号線,中央官衙二五五号線,13101,0,0.3,千代田区霞ヶ関3-4,2066,千代田区霞ヶ関3-4,3664,5730,1.47,0.32,13.4,23.7,31.5,50
13302460310,一般国道２４６号,中央官衙二五五号線,中央官衙二四七号線,13101,0,0.1,千代田区霞ヶ関3-4,2066,千代田区霞ヶ関3-4,3664,5730,1.47,0.32,15.9,19.4,31.5,50
13302460320,一般国道２４６号,中央官衙二四七号線,霞ヶ関渋谷線,13101,0,0.2,千代田区霞ヶ関3-4,2066,千代田区霞ヶ関3-4,3664,5730,1.47,0.32,16.4,13,31.5,50
13302460330,一般国道２４６号,霞ヶ関渋谷線,千代田区・港区境,13101,0,0.2,千代田区霞ヶ関3-4,2066,千代田区霞ヶ関3-4,3664,5730,1.47,0.52,12.5,9.5,18,50
