交通調査基本区間番号,路線名,起点側／路線名等,終点側／路線名等,市区町村コード,自動車専用道路の別,区間延長（ｋｍ）,上り／交通量観測地点地名,上り／２４時間自動車類交通量／合計（台）,下り／交通量観測地点地名,下り／２４時間自動車類交通量／合計（台）,２４時間自動車類交通量（上下合計）／合計（台）,昼夜率,混雑度,朝夕（混雑時）／上り／旅行速度／合計（ｋｍ／ｈ）,朝夕（混雑時）／下り／旅行速度／合計（ｋｍ／ｈ）,幅員構成／道路部幅員（ｍ）,指定最高速度（ｋｍ／ｈ）
47600320020,県道３２号線,宜野湾市・中城村境,那覇北中城線,47328,0,.9,,6602,,6793,13395,1.27,1.03,15.2,18.1,12.00,30
47600320040,県道３２号線,,,47205,0,.4,,,,,,,,18.4,14.8,7.30,30
47600320060,県道３２号線,,,47328,0,.2,,,,,,,,11.7,,7.50,30
47600330010,具志川前原線,県道３７号線,県道３７号線,47213,0,.2,うるま市川田,8865,うるま市川田,7484,16349,1.24,.43,19.8,36.8,31.40,40
47600330020,具志川前原線,県道３７号線,伊計平良川線,47213,0,.9,うるま市川田,8865,うるま市川田,7484,16349,1.24,1.19,46.6,41.5,37.90,40
47600330110,具志川前原線,伊計平良川線,県道１６号線,47213,0,.9,うるま市川田,8865,うるま市川田,7484,16349,1.24,.94,27.2,32.6,30.00,40
47600330120,具志川前原線,県道１６号線,具志川前原線,47213,0,.5,うるま市川田,8865,うるま市川田,7484,16349,1.24,.94,21.6,33.4,30.00,40
47600330042,具志川前原線,具志川前原線,県道３６号線,47213,0,.4,,8681,,6226,14907,1.28,.83,23.4,26.4,32.00,40
47600330050,具志川前原線,県道３６号線,沖縄環状線,47213,0,1.1,,8681,,6226,14907,1.28,.83,27.6,25.1,32.00,40
47600330040,具志川前原線,伊計平良川線,県道１６号線,47213,0,.5,,8681,,6226,14907,1.28,1.86,20.0,26.0,16.50,40
47600330041,具志川前原線,県道１６号線,具志川前原線,47213,0,.7,,8681,,6226,14907,1.28,1.86,17.6,28.8,16.50,40
47600340010,宜野湾西原線,一般国道５８号,那覇宜野湾線,47205,0,.3,宜野湾市大謝名,13148,宜野湾市大謝名,14205,27353,1.39,1.84,9.2,5.5,17.00,40
47600340020,宜野湾西原線,那覇宜野湾線,宜野湾南風原線,47205,0,1.1,宜野湾市大謝名,13148,宜野湾市大謝名,14205,27353,1.39,1.84,7.4,11.1,17.00,40
47600340030,宜野湾西原線,宜野湾南風原線,宜野湾西原線,47205,0,.9,宜野湾市真栄原,10392,宜野湾市真栄原,9995,20387,1.28,.69,17.6,15.5,18.00,40
47600340040,宜野湾西原線,宜野湾西原線,一般国道３３０号,47205,0,.1,宜野湾市真栄原,10392,宜野湾市真栄原,9995,20387,1.28,.69,14.1,5.7,18.00,40
47600340050,宜野湾西原線,一般国道３３０号,宜野湾市・西原町境,47205,0,.8,宜野湾市　我如古,7702,宜野湾市　我如古,8502,16204,1.28,1.18,19.2,17.2,20.30,40
47600340060,宜野湾西原線,宜野湾市・西原町境,宜野湾西原線,47329,0,.2,宜野湾市　我如古,7702,宜野湾市　我如古,8502,16204,1.28,1.20,27.0,14.4,20.30,40
