交通調査基本区間番号,路線名,起点側／路線名等,終点側／路線名等,市区町村コード,自動車専用道路の別,区間延長（ｋｍ）,上り／交通量観測地点地名,上り／２４時間自動車類交通量／合計（台）,下り／交通量観測地点地名,下り／２４時間自動車類交通量／合計（台）,２４時間自動車類交通量（上下合計）／合計（台）,昼夜率,混雑度,朝夕（混雑時）／上り／旅行速度／合計（ｋｍ／ｈ）,朝夕（混雑時）／下り／旅行速度／合計（ｋｍ／ｈ）,幅員構成／道路部幅員（ｍ）,指定最高速度（ｋｍ／ｈ）
32602450010,清水寺線,,布部安来線,32206,0,1.5,,251,,293,544,1.16,0.09,17.4,22,6.5,40
32602450020,清水寺線,布部安来線,安来伯太日南線,32206,0,2.3,,251,,293,544,1.16,0.09,42.5,36.3,6.5,40
32602460010,八重垣神社線,八重垣神社八雲線,八重垣神社竹矢線,32201,0,0.4,松江市上乃木10丁目,4271,松江市上乃木10丁目,4156,8427,1.24,0.78,42.3,30.3,12,40
32602460020,八重垣神社線,八重垣神社竹矢線,松江道路側道線,32201,0,1.5,松江市上乃木10丁目,4271,松江市上乃木10丁目,4156,8427,1.24,0.78,20.9,14.3,12,40
32602460030,八重垣神社線,松江道路側道線,一般国道４３２号,32201,0,0.4,松江市上乃木4丁目,740,松江市上乃木4丁目,1362,2102,1.23,0.36,17.4,11.6,11.3,40
32602470005,八重垣神社竹矢線,八重垣神社線,一般国道４３２号,32201,0,1.1,松江市大庭町,4461,松江市大庭町,4277,8738,1.24,0.87,21.5,20.5,12,40
32602470010,八重垣神社竹矢線,一般国道４３２号,一般国道４３２号,32201,0,0.1,松江市大庭町,4461,松江市大庭町,4277,8738,1.24,0.87,12.4,8.1,12,40
32602470020,八重垣神社竹矢線,一般国道４３２号,松江道路側道線,32201,0,2.7,松江市竹矢町,999,松江市竹矢町,1045,2044,1.23,0.08,30.6,32.4,8,40
32602470030,八重垣神社竹矢線,松江道路側道線,一般国道９号,32201,0,0.4,松江市竹矢町中竹矢,1763,松江市竹矢町中竹矢,817,2580,1.21,1.84,16.9,16.1,4.8,30
32602480010,神魂神社線,,一般国道４３２号,32201,0,0.7,松江市大庭町,262,松江市大庭町,238,500,1.22,0.07,17.1,19.2,7,30
32602490010,八重垣神社八雲線,八重垣神社線,大東東出雲線,32201,0,6.7,松江市八雲町平原,775,松江市八雲町平原,893,1668,1.23,0.18,41.8,39.3,7,40
32602500010,鰐淵寺線,,斐川一畑大社線,32203,0,3.2,,366,,385,751,1.16,0.1,35.1,35.1,7.5,40
32602500030,鰐淵寺線,斐川一畑大社線,十六島直江停車場線,32203,0,3,出雲市奥宇賀町,1644,出雲市奥宇賀町,1648,3292,1.21,0.31,46.6,50.6,10.2,50
32602500040,鰐淵寺線,十六島直江停車場線,十六島直江停車場線,32203,0,2,出雲市口宇賀町,2888,出雲市口宇賀町,3394,6282,1.22,0.59,46.2,46.7,9.8,40
32602500050,鰐淵寺線,十六島直江停車場線,小伊津港線,32203,0,1.6,出雲市平田町,1835,出雲市平田町,1837,3672,1.22,0.34,24.5,26.3,9.8,40
32602520030,枕木山線,,枕木山線（旧道）,32201,0,1.5,,347,,431,778,1.16,0.09,28.8,31.8,6.5,40
32602520020,枕木山線,枕木山線（旧道）,枕木山線（旧道）,32201,0,3.7,,347,,431,778,1.16,0.09,16.6,18.6,6.5,40
32602520010,枕木山線,枕木山線（旧道）,一般国道４３１号,32201,0,1.8,,347,,431,778,1.16,0.09,31.1,31,6.5,40
32602520050,枕木山線（旧道）,枕木山線,枕木山線,32201,0,2.1,,17,,13,30,1.16,0.13,26.5,26.5,4,30
32602530010,宍道湖公園線,松江鹿島美保関線,母衣町雑賀町線,32201,0,0.2,松江市灘町,5956,松江市灘町,5185,11141,1.24,0.86,8,18.4,20.5,40
32602530020,宍道湖公園線,母衣町雑賀町線,松江島根線,32201,0,0.3,松江市寺町,5521,松江市寺町,5649,11170,1.25,0.8,15.3,12.4,20.5,40
32602540010,はまだリゾート線,一般国道９号,はまだリゾート線,32202,0,2.5,,335,,332,667,1.16,0.07,48.4,54.9,16,50
32602540020,はまだリゾート線,はまだリゾート線,田所国府線,32202,0,1.3,,234,,231,465,1.15,0.06,41.4,48.7,11,30
32602540040,はまだリゾート線,はまだリゾート線,一般国道９号（江津道路）,32202,0,0.1,,,,,,,,35.9,44.8,13.4,40
32602550010,蟠竜湖線,,蟠竜湖高津線,32204,0,0.1,,,,,,,,23.1,28,13.2,40
32602550020,蟠竜湖線,蟠竜湖高津線,石見空港線,32204,0,0.4,益田市高津4丁目14-6,1039,益田市高津4丁目14-6,1204,2243,1.21,0.27,22.8,27.8,13.2,40
32602550030,蟠竜湖線,石見空港線,一般国道１９１号,32204,0,0.1,益田市高津4丁目14-6,1039,益田市高津4丁目14-6,1204,2243,1.21,0.24,29.6,10.3,12.25,40
32602560010,蟠竜湖高津線,蟠竜湖線,益田阿武線,32204,0,1.9,益田市高津二丁目,1932,益田市高津二丁目,1856,3788,1.22,0.33,35.7,31.4,12.5,30
32602570004,布部安来線,一般国道４３２号,布部安来線,32206,0,9.4,安来市上吉田町,47,安来市上吉田町,42,89,1.16,0.03,23.6,23.6,6,60
32602570080,布部安来線,布部安来線,布部安来線,32206,0,0.3,安来市上吉田町,47,安来市上吉田町,42,89,1.16,0.01,43.2,43.2,7.1,60
32602570005,布部安来線,布部安来線,,32206,0,3,安来市下吉田町286-1付近,511,安来市下吉田町286-1付近,468,979,1.16,0.14,42.1,42.1,9.25,50
32602570010,布部安来線,,米子広瀬線,32206,0,3.1,安来市下吉田町638-12,636,安来市下吉田町638-12,606,1242,1.16,0.19,46.2,49.2,9.25,50
32602570020,布部安来線,米子広瀬線,安来伯太日南線,32206,0,1,安来市上宇賀荘町,1309,安来市上宇賀荘町,1290,2599,1.22,0.33,31.6,34.4,9.25,50
32602570040,布部安来線,安来伯太日南線,清水寺線,32206,0,2.3,安来市島田町432-1,2566,安来市島田町432-1,2549,5115,1.22,0.55,42.5,44.8,10,50
32602570050,布部安来線,清水寺線,安来インター線,32206,0,1.2,安来市島田町432-1,2566,安来市島田町432-1,2549,5115,1.22,0.55,32.4,31.8,10,50
32602570060,布部安来線,安来インター線,一般国道９号,32206,0,0.6,安来市島田町432-1,2566,安来市島田町432-1,2549,5115,1.22,0.55,32,15.6,10,50
32602580010,草野横田線,安来伯太日南線,,32206,0,0.1,安来市広瀬町東比田2198,209,安来市広瀬町東比田2198,236,445,1.16,0.06,34.3,40,8,60
32602580040,草野横田線,,東比田布部線,32206,0,6,安来市広瀬町東比田2198,209,安来市広瀬町東比田2198,236,445,1.16,0.07,37,35.5,10,60
32602580050,草野横田線,東比田布部線,,32206,0,1.4,安来市広瀬町東比田2198,209,安来市広瀬町東比田2198,236,445,1.16,0.07,63.3,50.5,10,60
32602580090,草野横田線,,,32206,0,1.3,安来市広瀬町東比田2198,209,安来市広瀬町東比田2198,236,445,1.16,0.07,31.6,33.2,10,60
32602580070,草野横田線,,一般国道４３２号,32206,0,1.1,安来市広瀬町東比田2198,209,安来市広瀬町東比田2198,236,445,1.16,0.07,47.4,33.8,10,60
32602580110,草野横田線,一般国道４３２号,安来市・奥出雲町境,32206,0,4.1,安来市広瀬町西比田1017付近,91,安来市広瀬町西比田1017付近,74,165,1.09,0.21,28.9,37.3,5,60
32602580120,草野横田線,安来市・奥出雲町境,横田伯南線,32343,0,0.2,安来市広瀬町西比田1017付近,91,安来市広瀬町西比田1017付近,74,165,1.09,0.83,27.1,29.3,4,60
32602580140,草野横田線,横田伯南線,一般国道３１４号,32343,0,0.6,仁多郡奥出雲町横田,467,仁多郡奥出雲町横田,453,920,1.22,4.33,27.2,28.7,4.7,30
32602590010,大根島線,美保関八束松江線,,32201,0,0.1,松江市八束町入江266付近,7,松江市八束町入江266付近,35,42,1.16,0.01,15,7.8,7.5,40
32602590015,大根島線,,,32201,0,2.9,,356,,361,717,1.16,0.08,39,37,7.5,40
32602590020,大根島線,,,32201,0,4.3,松江市八束町波入,516,松江市八束町波入,453,969,1.16,0.12,38.2,40.2,7.5,40
32602590030,大根島線,,,32201,0,0.2,,356,,361,717,1.16,0.08,18.5,18.5,7.5,40
32602600010,本庄福富松江線,一般国道４３１号,,32201,0,1.2,松江市上本庄2436-5,764,松江市上本庄2436-5,740,1504,1.23,0.17,30.3,19.3,7,40
32602600020,本庄福富松江線,,,32201,0,1.6,松江市上宇部尾町,1948,松江市上宇部尾町,2094,4042,1.22,0.49,37.6,40.3,7,40
32602600030,本庄福富松江線,,,32201,0,1.4,松江市上宇部尾町,1948,松江市上宇部尾町,2094,4042,1.22,0.49,49.4,51.6,7,40
32602600040,本庄福富松江線,,美保関八束松江線,32201,0,1.6,松江市上宇部尾町,1948,松江市上宇部尾町,2094,4042,1.22,0.49,45.4,42.2,7,40
32602600050,本庄福富松江線,美保関八束松江線,,32201,0,0.6,松江市上宇部尾町,1948,松江市上宇部尾町,2094,4042,1.22,0.49,29.6,51,7,40
32602600060,本庄福富松江線,,,32201,0,0.9,松江市大井町733付近,4056,松江市大井町733付近,4442,8498,1.24,0.91,55.3,54.9,7,40
32602600070,本庄福富松江線,,,32201,0,1.9,松江市大井町733付近,4056,松江市大井町733付近,4442,8498,1.24,0.91,47,45.6,7,40
32602600075,本庄福富松江線,,本庄福富松江線,32201,0,3.1,松江市朝酌町,1945,松江市朝酌町,2286,4231,1.21,0.53,37.1,40.3,7.7,50
32602600080,本庄福富松江線,本庄福富松江線,,32201,0,2.1,松江市西川津町,6049,松江市西川津町,5918,11967,1.26,0.97,29.4,23.4,14,40
32602600090,本庄福富松江線,,松江島根線,32201,0,0.4,松江市学園町南1丁目21-1,6699,松江市学園町南1丁目21-1,6755,13454,1.26,0.66,9.6,9.8,29,40
32602600100,本庄福富松江線,松江島根線,一般国道４３１号,32201,0,0.5,松江市南田町,6893,松江市南田町,7020,13913,1.25,0.75,16.3,22.6,29,40
32602600110,本庄福富松江線,一般国道４３１号,松江鹿島美保関線,32201,0,0.4,松江市母衣町,6511,松江市母衣町,8017,14528,1.25,0.73,16,17.9,29,40
32602600150,本庄福富松江線,一般国道４８５号,本庄福富松江線,32201,0,0.6,松江市西尾町,3902,松江市西尾町,5165,9067,1.24,0.83,18.1,32,18,50
32602610005,母衣町雑賀町線,一般国道４３１号,,32201,0,0.3,松江市末次本町,2243,松江市末次本町,1488,3731,1.31,0.66,9.3,17.2,11.1,40
32602610010,母衣町雑賀町線,,宍道湖公園線,32201,0,0.4,松江市白瀉本町43-3付近,2384,松江市白瀉本町43-3付近,0,2384,1.31,0.34,14.5,14.5,11.1,40
32602610020,母衣町雑賀町線,宍道湖公園線,一般国道９号,32201,0,0.6,松江市堅町,2686,松江市堅町,1839,4525,1.22,1.08,18.6,11.5,11.1,40
32602630010,浜乃木湯町線,松江木次線,松江道路側道線,32201,0,1.5,松江市乃木福富町,3056,松江市乃木福富町,2747,5803,1.21,0.62,24.5,24,7.7,40
32602630020,浜乃木湯町線,松江道路側道線,,32201,0,2,松江市玉湯町湯町,3837,松江市玉湯町湯町,3693,7530,1.23,0.8,41.3,43.3,17,50
