交通調査基本区間番号,路線名,起点側／路線名等,終点側／路線名等,市区町村コード,自動車専用道路の別,区間延長（ｋｍ）,上り／交通量観測地点地名,上り／２４時間自動車類交通量／合計（台）,下り／交通量観測地点地名,下り／２４時間自動車類交通量／合計（台）,２４時間自動車類交通量（上下合計）／合計（台）,昼夜率,混雑度,朝夕（混雑時）／上り／旅行速度／合計（ｋｍ／ｈ）,朝夕（混雑時）／下り／旅行速度／合計（ｋｍ／ｈ）,幅員構成／道路部幅員（ｍ）,指定最高速度（ｋｍ／ｈ）
12300060050,一般国道６号,松戸原木線,松戸鎌ヶ谷線,12207,0,0.3,松戸市松戸588-2地先,26633,松戸市松戸588-2地先,25131,51764,1.58,1.02,14,14.2,18.1,50
12300060060,一般国道６号,松戸鎌ヶ谷線,松戸柏線,12207,0,2.3,松戸市北松戸2-3-7地先,19361,松戸市北松戸2-3-7地先,18423,37784,1.51,0.76,13.5,23.8,18.1,50
12300060070,一般国道６号,松戸柏線,馬橋停車場線,12207,0,1.5,松戸市北松戸2-3-7地先,19361,松戸市北松戸2-3-7地先,18423,37784,1.51,0.76,26.9,12.3,18.1,50
12300060080,一般国道６号,馬橋停車場線,千葉鎌ヶ谷松戸線,12207,0,3.1,松戸市北松戸2-3-7地先,19361,松戸市北松戸2-3-7地先,18423,37784,1.51,0.76,18.6,20.8,18.1,50
12300060090,一般国道６号,千葉鎌ヶ谷松戸線,松戸市・流山市境,12207,0,0.4,松戸市根木内11-11地先,19321,松戸市根木内11-11地先,20822,40143,1.48,0.96,15.9,33.7,18.1,50
12300060100,一般国道６号,松戸市・流山市境,流山市・柏市境,12220,0,1.9,流山市向小金1-837-1地先,18761,流山市向小金1-837-1地先,18202,36963,1.47,1.07,29,26.1,18,50
12300060110,一般国道６号,流山市・柏市境,市川柏線,12217,0,1.5,柏市豊町2-3-22地先,21450,柏市豊町2-3-22地先,18095,39545,1.47,0.94,14.5,13.3,18.15,50
12300060120,一般国道６号,市川柏線,柏流山線,12217,0,0.5,柏市旭町1-3-12地先,22038,柏市旭町1-3-12地先,22899,44937,1.5,1.08,14,7.9,18.15,50
12300060130,一般国道６号,柏流山線,一般国道１６号,12217,0,1.2,柏市旭町1-3-12地先,22038,柏市旭町1-3-12地先,22899,44937,1.5,1.08,12.4,16.6,18.15,50
12300060140,一般国道６号,一般国道１６号,北柏停車場線,12217,0,1.1,我孫子市台田4-1-41地先,19146,我孫子市台田4-1-41地先,17405,36551,1.49,0.91,22.4,42.3,22,50
12300060150,一般国道６号,北柏停車場線,柏市・我孫子市境,12217,0,0.9,我孫子市台田4-1-41地先,19146,我孫子市台田4-1-41地先,17405,36551,1.49,0.91,39.9,41.6,22,50
12300060160,一般国道６号,柏市・我孫子市境,我孫子関宿線,12222,0,0.3,我孫子市台田4-1-41地先,19146,我孫子市台田4-1-41地先,17405,36551,1.49,0.89,28.3,22.4,22,50
12300060170,一般国道６号,我孫子関宿線,一般国道３５６号,12222,0,0.4,我孫子市台田4-1-41地先,19146,我孫子市台田4-1-41地先,17405,36551,1.49,0.89,17.3,,22,50
12300060180,一般国道６号,一般国道３５６号,船橋我孫子線,12222,0,2.8,我孫子市つくし野4-1-1地先,18581,我孫子市つくし野4-1-1地先,18551,37132,1.46,0.86,29.8,33.9,22,50
12300060190,一般国道６号,船橋我孫子線,我孫子利根線,12222,0,2,我孫子市つくし野4-1-1地先,18581,我孫子市つくし野4-1-1地先,18551,37132,1.46,0.86,18.6,24.8,22,50
12300060200,一般国道６号,我孫子利根線,一般国道６号,12222,0,0.8,我孫子市青山877地先,21588,我孫子市青山877地先,22435,44023,1.43,0.68,17,54.8,22,50
12300140010,一般国道１４号,一般国道１４号,市川松戸線,12203,0,0.4,市川市市川2丁目16,14673,市川市市川2丁目16,14615,29288,1.46,1.21,24,12.4,24,50
12300140015,一般国道１４号,市川松戸線,高塚新田市川線,12203,0,0.6,市川市市川2丁目16,14673,市川市市川2丁目16,14615,29288,1.46,1.21,17.8,14.2,24,50
12300140020,一般国道１４号,高塚新田市川線,高塚新田市川線,12203,0,0.5,市川市市川2丁目16,14673,市川市市川2丁目16,14615,29288,1.46,1.21,15.4,16.5,24,50
12300140025,一般国道１４号,高塚新田市川線,一般国道２９８号,12203,0,0.5,市川市市川2丁目16,14673,市川市市川2丁目16,14615,29288,1.46,1.21,21,15.3,24,50
