交通調査基本区間番号,路線名,起点側／路線名等,終点側／路線名等,市区町村コード,自動車専用道路の別,区間延長（ｋｍ）,上り／交通量観測地点地名,上り／２４時間自動車類交通量／合計（台）,下り／交通量観測地点地名,下り／２４時間自動車類交通量／合計（台）,２４時間自動車類交通量（上下合計）／合計（台）,昼夜率,混雑度,朝夕（混雑時）／上り／旅行速度／合計（ｋｍ／ｈ）,朝夕（混雑時）／下り／旅行速度／合計（ｋｍ／ｈ）,幅員構成／道路部幅員（ｍ）,指定最高速度（ｋｍ／ｈ）
44606270020,久木野尾山浦線,久木野尾山浦線,佐田山香線,44210,0,0.2,杵築市山香町大字山浦,602,杵築市山香町大字山浦,614,1216,1.26,0.14,45.8,33.9,12.2,60
44606270040,久木野尾山浦線,久木野尾山浦線,佐田山香線,44210,0,0.1,杵築市山香町大字山浦,602,杵築市山香町大字山浦,614,1216,1.26,5.08,14.7,14.7,4,30
44606280010,大分光吉インター線,九州横断自動車道長崎大分線,一般国道２１０号,44201,1,0.6,大分市光吉,3061,大分市光吉,3059,6120,1.22,0.94,11.8,32,6.5,50
44606290010,和気佐野線,一般国道１０号,長洲宇佐神宮線,44211,0,3.1,,7624,,8320,15944,1.26,1.48,37.6,42.4,15.2,50
44606290020,和気佐野線,長洲宇佐神宮線,宇佐本耶馬溪線,44211,0,0.9,宇佐市大字高森,5849,宇佐市大字高森,6591,12440,1.25,1.26,33.9,32.2,15,60
44606290025,和気佐野線,宇佐本耶馬溪線,宇佐本耶馬溪線,44211,0,0.2,宇佐市大字高森,5849,宇佐市大字高森,6591,12440,1.25,1.26,16.3,23.8,15,60
44606290030,和気佐野線,宇佐本耶馬溪線,豊前善光寺停車場線,44211,0,3.3,宇佐市大字高森,5849,宇佐市大字高森,6591,12440,1.25,1.26,40.9,42.3,15,60
44606290040,和気佐野線,豊前善光寺停車場線,尾永井猿渡線,44211,0,2.9,宇佐市大字高森,5849,宇佐市大字高森,6591,12440,1.25,1.26,39.2,39.7,15,60
44606290050,和気佐野線,尾永井猿渡線,一般国道１０号,44211,0,1.7,,6929,,7385,14314,1.25,1.16,37.6,31.4,15,60
44606310010,中判田犬飼線,一般国道１０号,弓立上戸次線,44201,0,2.6,大分市竹中,3896,大分市竹中,2985,6881,1.22,0.85,32.4,43.6,12,60
44606310020,中判田犬飼線,弓立上戸次線,弓立上戸次線,44201,0,0.9,,2468,,2469,4937,1.22,0.62,52.3,51.1,12,40
44606310025,中判田犬飼線,弓立上戸次線,弓立上戸次線,44201,0,0.6,,2468,,2469,4937,1.22,0.56,50.1,50,6.5,40
44606310030,中判田犬飼線,弓立上戸次線,竹中停車場線,44201,0,1.7,,2468,,2469,4937,1.22,0.56,52.5,51.4,6.5,40
44606310040,中判田犬飼線,竹中停車場線,大分市・豊後大野市境,44201,0,3.1,,2468,,2469,4937,1.22,0.56,38.6,43.5,6.5,40
44606310050,中判田犬飼線,大分市・豊後大野市境,一般国道１０号,44212,0,2.2,豊後大野市犬飼町下津尾,312,豊後大野市犬飼町下津尾,290,602,1.26,0.05,26.8,29.3,8,30
44606320010,中土師犬飼線,大分大野線,山内新殿線,44212,0,6.8,豊後大野市犬飼町山内,164,豊後大野市犬飼町山内,156,320,1.84,0.03,23.2,23.2,8.1,60
44606320020,中土師犬飼線,山内新殿線,竹田犬飼線,44212,0,5.9,豊後大野市犬飼町山内,164,豊後大野市犬飼町山内,156,320,1.84,0.03,47.5,24.5,8.1,60
44606330010,川登臼杵線,一般国道１０号,津久見野津線,44206,0,3.8,臼杵市乙見,572,臼杵市乙見,571,1143,1.15,0.14,50.9,52.9,12,40
44606330030,川登臼杵線,津久見野津線,一般国道５０２号,44206,0,4.2,臼杵市乙見,572,臼杵市乙見,571,1143,1.15,0.14,44.4,38.4,12,40
44606330050,川登臼杵線,,,44206,0,0.2,,,,,,,,27.7,27.1,12,40
44606340010,六種緒方線,牧口徳田竹田線,一般国道５０２号,44212,0,4.1,豊後大野市緒方町知田,322,豊後大野市緒方町知田,323,645,1.14,0.08,40.3,41,11.2,60
44606350010,佐賀関循環線,一般国道２１７号,一般国道２１７号,44201,0,11,大分市大字佐賀関,3458,大分市大字佐賀関,3129,6587,1.23,12.09,23.5,23.4,4,30
44606350030,佐賀関循環線,,,44201,0,0.2,,,,,,,,9.8,9.8,19.5,50
44606360010,百枝浅瀬野津線,一般国道５０２号,百枝大野線,44212,0,3.4,豊後大野市三重町百枝,1576,豊後大野市三重町百枝,1681,3257,1.21,0.36,45,53.6,11.5,60
44606360020,百枝浅瀬野津線,百枝大野線,三重新殿線,44212,0,0.4,,689,,745,1434,1.17,6.39,46.9,20.8,4.2,60
44606360090,百枝浅瀬野津線,三重新殿線,市道（旧：百枝浅瀬野津線）,44212,0,0.7,,,,,,,,17.6,23,11.4,60
44606360040,百枝浅瀬野津線,市道（旧：百枝浅瀬野津線）,一般国道３２６号,44212,0,4.6,,689,,745,1434,1.17,6.39,31.7,31.7,4.2,60
44606360060,百枝浅瀬野津線,一般国道３２６号,豊後大野市・臼杵市境,44212,0,1.6,臼杵市野津町大字柚木野,15,臼杵市野津町大字柚木野,14,29,1.17,0,37.3,34.2,12,60
44606360070,百枝浅瀬野津線,豊後大野市・臼杵市境,一般国道１０号,44206,0,2.1,臼杵市野津町大字柚木野,15,臼杵市野津町大字柚木野,14,29,1.17,0,37.3,26,5,30
44606360110,百枝浅瀬野津線,,,44212,0,0.1,,,,,,,,,,5,30
44606370010,吉野原犬飼線,臼杵大南線,臼杵上戸次線,44201,0,1.5,大分市大字志津留,52,大分市大字志津留,54,106,1.25,0.09,21.2,37.3,4.2,50
44606370020,吉野原犬飼線,臼杵上戸次線,大分市・臼杵市境,44201,0,4.9,大分市大字志津留,52,大分市大字志津留,54,106,1.25,0.09,27.6,37.3,4.2,50
44606370030,吉野原犬飼線,大分市・臼杵市境,一般国道１０号,44206,0,3.3,大分市大字志津留,52,大分市大字志津留,54,106,1.25,0.01,27.6,28.7,9.8,30
44606370050,吉野原犬飼線,,,44201,0,1.5,,,,,,,,21.9,21.5,13.3,30
44606380010,白丹竹田線,笹倉久住線,小川穴井迫線,44208,0,7.9,竹田市久住町大字添ヶ津留,175,竹田市久住町大字添ヶ津留,178,353,1.05,0.07,54.3,55.2,11,60
44606380020,白丹竹田線,小川穴井迫線,,44208,0,4.8,竹田市久住町大字添ヶ津留,175,竹田市久住町大字添ヶ津留,178,353,1.05,0.07,49,52.4,11,60
44606380030,白丹竹田線,,,44208,0,0.8,竹田市久住町大字添ヶ津留,175,竹田市久住町大字添ヶ津留,178,353,1.05,0.07,48,45,11,60
44606380040,白丹竹田線,,一般国道５７号,44208,0,2.5,竹田市久住町大字添ヶ津留,175,竹田市久住町大字添ヶ津留,178,353,1.05,0.07,47.6,43.3,11,60
44606390010,神原玉来線,,竹田五ケ瀬線,44208,0,10.8,竹田市入田,298,竹田市入田,290,588,1.26,0.07,30.8,30.8,7,60
44606390030,神原玉来線,竹田五ケ瀬線,高森竹田線,44208,0,2.4,竹田市大字玉来,1941,竹田市大字玉来,1939,3880,1.21,0.48,35.6,32.5,12,40
44606400010,穴井迫荻線,一般国道５７号,高森竹田線,44208,0,7.2,竹田市大字菅生,507,竹田市大字菅生,494,1001,1.14,0.22,42.5,41.6,6.5,60
44606410010,美和佐野線,豊後高田国東線,,44209,0,1.8,豊後高田市大字美和字下ノ川,434,豊後高田市大字美和字下ノ川,400,834,1.19,0.16,22.5,30.1,14,60
44606420010,鉄輪亀川線,別府山香線,亀川別府線,44202,0,0.8,別府市亀川東町,5826,別府市亀川東町,5565,11391,1.25,1.11,16.1,11.1,15,40
44606420020,鉄輪亀川線,亀川別府線,一般国道１０号,44202,0,1.2,別府市亀川東町,5826,別府市亀川東町,5565,11391,1.25,1.11,26,23.5,15,40
44606430010,日出真那井杵築線,日出港線,市道（旧：日出真那井杵築線）,44341,0,5.5,速見郡日出町大字川崎,6898,速見郡日出町大字川崎,6374,13272,1.26,0.92,31.6,33.5,11,40
44606430020,日出真那井杵築線,市道（旧：日出真那井杵築線）,八坂真那井線,44341,0,0.5,速見郡日出町大字川崎,6898,速見郡日出町大字川崎,6374,13272,1.26,0.92,53.2,51.2,11,40
44606430030,日出真那井杵築線,八坂真那井線,市道（旧：日出真那井杵築線）,44341,0,0.3,速見郡日出町大字川崎,6898,速見郡日出町大字川崎,6374,13272,1.26,0.92,49.4,44.2,11,40
44606430040,日出真那井杵築線,市道（旧：日出真那井杵築線）,日出町・杵築市境,44341,0,1.8,速見郡日出町大字川崎,6898,速見郡日出町大字川崎,6374,13272,1.26,0.92,51.6,50.8,11,40
44606430050,日出真那井杵築線,日出町・杵築市境,日出真那井杵築線,44210,0,0.2,杵築市大字熊野,1201,杵築市大字熊野,1222,2423,1.2,0.3,48.8,48.1,11,60
44606430060,日出真那井杵築線,日出真那井杵築線,日出真那井杵築線,44210,0,0.1,杵築市大字熊野,1201,杵築市大字熊野,1222,2423,1.2,0.3,54.2,53.1,11,60
44606430070,日出真那井杵築線,日出真那井杵築線,市道（旧：日出真那井杵築線）,44210,0,1.7,杵築市大字熊野,1201,杵築市大字熊野,1222,2423,1.2,0.3,51,49.4,11,60
44606430080,日出真那井杵築線,市道（旧：日出真那井杵築線）,市道（旧：日出真那井杵築線）,44210,0,0.4,杵築市大字熊野,1201,杵築市大字熊野,1222,2423,1.2,0.3,52.7,54.5,11,60
44606430090,日出真那井杵築線,市道（旧：日出真那井杵築線）,一般国道２１３号,44210,0,1.3,杵築市大字熊野,1201,杵築市大字熊野,1222,2423,1.2,0.3,41,32.5,11,60
44606430140,日出真那井杵築線,日出真那井杵築線,日出真那井杵築線,44210,0,0.2,,1324,,1384,2708,1.2,2.84,55.1,62.8,5.2,20
