交通調査基本区間番号,路線名,起点側／路線名等,終点側／路線名等,市区町村コード,自動車専用道路の別,区間延長（ｋｍ）,上り／交通量観測地点地名,上り／２４時間自動車類交通量／合計（台）,下り／交通量観測地点地名,下り／２４時間自動車類交通量／合計（台）,２４時間自動車類交通量（上下合計）／合計（台）,昼夜率,混雑度,朝夕（混雑時）／上り／旅行速度／合計（ｋｍ／ｈ）,朝夕（混雑時）／下り／旅行速度／合計（ｋｍ／ｈ）,幅員構成／道路部幅員（ｍ）,指定最高速度（ｋｍ／ｈ）
25400020320,大津能登川長浜線,大房東横関線,近江八幡停車場線,25204,0,1.5,近江八幡市田中江町,8329,近江八幡市田中江町,7766,16095,1.31,0.99,22.5,22.3,15.7,50
25400020330,大津能登川長浜線,近江八幡停車場線,大津守山近江八幡線,25204,0,1,近江八幡市安土町下豊浦,7302,近江八幡市安土町下豊浦,7357,14659,1.3,1.18,22.6,22.1,15,40
25400020340,大津能登川長浜線,大津守山近江八幡線,大津能登川長浜線,25204,0,2.6,近江八幡市安土町下豊浦,7302,近江八幡市安土町下豊浦,7357,14659,1.3,1.18,29.8,28.6,15,40
25400020350,大津能登川長浜線,大津能登川長浜線,安土西生来線,25204,0,0.5,近江八幡市安土町下豊浦,7302,近江八幡市安土町下豊浦,7357,14659,1.3,1.18,24.9,19.7,15,40
25400020360,大津能登川長浜線,安土西生来線,下豊浦鷹飼線,25204,0,0.3,近江八幡市安土町下豊浦,7302,近江八幡市安土町下豊浦,7357,14659,1.3,1.18,16.6,24.1,15,40
25400020370,大津能登川長浜線,下豊浦鷹飼線,近江八幡市・東近江市境,25204,0,1.1,近江八幡市安土町下豊浦,7302,近江八幡市安土町下豊浦,7357,14659,1.3,1.18,30.4,42.5,15,40
25400020690,大津能登川長浜線,近江八幡市・東近江市境,大津能登川長浜線,25213,0,0.9,,,,,,,,49,49.9,17.1,40
25400020380,大津能登川長浜線,大津能登川長浜線,柳川能登川線,25213,0,1.6,,7108,,7248,14356,1.3,1.33,35.6,31.2,6.2,40
25400020390,大津能登川長浜線,柳川能登川線,栗見八日市線,25213,0,1.3,,7108,,7248,14356,1.3,1.33,21.7,22.8,6.2,40
25400020400,大津能登川長浜線,栗見八日市線,福堂今線,25213,0,1.2,東近江市今町,7727,東近江市今町,7388,15115,1.29,1.24,27.8,23.4,12.9,40
