交通調査基本区間番号,路線名,起点側／路線名等,終点側／路線名等,市区町村コード,自動車専用道路の別,区間延長（ｋｍ）,上り／交通量観測地点地名,上り／２４時間自動車類交通量／合計（台）,下り／交通量観測地点地名,下り／２４時間自動車類交通量／合計（台）,２４時間自動車類交通量（上下合計）／合計（台）,昼夜率,混雑度,朝夕（混雑時）／上り／旅行速度／合計（ｋｍ／ｈ）,朝夕（混雑時）／下り／旅行速度／合計（ｋｍ／ｈ）,幅員構成／道路部幅員（ｍ）,指定最高速度（ｋｍ／ｈ）
46400680180,鹿屋吾平佐多線,神之川内之浦線,鹿屋市・錦江町境,46203,0,4.2,鹿屋市吾平町苫野,1523,鹿屋市吾平町苫野,1429,2952,1.21,0.32,52.6,45.3,10.5,50
46400680190,鹿屋吾平佐多線,鹿屋市・錦江町境,神之川内之浦線,46490,0,2,鹿屋市吾平町苫野,1523,鹿屋市吾平町苫野,1429,2952,1.21,0.42,55.2,45.3,8,50
46400680200,鹿屋吾平佐多線,神之川内之浦線,池田根占線,46490,0,3.3,肝属郡錦江町田代麓,508,肝属郡錦江町田代麓,475,983,1.16,0.14,49.5,47.3,7,50
46400680210,鹿屋吾平佐多線,池田根占線,一般国道４４８号,46490,0,7.3,肝属郡錦江町田代麓,508,肝属郡錦江町田代麓,475,983,1.16,0.14,49.4,41.1,7,50
46400680220,鹿屋吾平佐多線,一般国道４４８号,辺塚根占線,46490,0,2.4,肝属郡南大隅町根占横別府,348,肝属郡南大隅町根占横別府,313,661,1.15,0.11,33.7,46.5,10,50
46400680230,鹿屋吾平佐多線,辺塚根占線,辺塚根占線,46490,0,0.4,肝属郡南大隅町根占横別府,348,肝属郡南大隅町根占横別府,313,661,1.15,0.11,37.9,37.9,10,50
46400680240,鹿屋吾平佐多線,辺塚根占線,錦江町・南大隅町境,46490,0,0.7,肝属郡南大隅町根占横別府,348,肝属郡南大隅町根占横別府,313,661,1.15,0.11,49,45.3,10,50
46400680250,鹿屋吾平佐多線,錦江町・南大隅町境,内之浦佐多線,46491,0,10.1,肝属郡南大隅町根占横別府,348,肝属郡南大隅町根占横別府,313,661,1.15,0.11,49,45.3,8,50
46400680260,鹿屋吾平佐多線,内之浦佐多線,内之浦佐多線,46491,0,0.2,肝属郡南大隅町根占横別府,348,肝属郡南大隅町根占横別府,313,661,1.15,0.11,16.7,17.6,8,50
46400680270,鹿屋吾平佐多線,内之浦佐多線,,46491,0,8.3,肝属郡南大隅町根占横別府,348,肝属郡南大隅町根占横別府,313,661,1.15,0.11,50.2,52.1,8,50
46400680290,鹿屋吾平佐多線,,佐多岬公園線,46491,0,8.6,肝属郡南大隅町佐多郡,83,肝属郡南大隅町佐多郡,92,175,1.25,0.03,32.8,31.7,6,40
46400680300,鹿屋吾平佐多線,佐多岬公園線,内之浦佐多線,46491,0,10.1,,247,,261,508,1.21,0.08,41.8,40.5,8,40
46400680310,鹿屋吾平佐多線,内之浦佐多線,一般国道２６９号,46491,0,0.1,,247,,261,508,1.21,0.1,6.3,28,8,40
