交通調査基本区間番号,路線名,起点側／路線名等,終点側／路線名等,市区町村コード,自動車専用道路の別,区間延長（ｋｍ）,上り／交通量観測地点地名,上り／２４時間自動車類交通量／合計（台）,下り／交通量観測地点地名,下り／２４時間自動車類交通量／合計（台）,２４時間自動車類交通量（上下合計）／合計（台）,昼夜率,混雑度,朝夕（混雑時）／上り／旅行速度／合計（ｋｍ／ｈ）,朝夕（混雑時）／下り／旅行速度／合計（ｋｍ／ｈ）,幅員構成／道路部幅員（ｍ）,指定最高速度（ｋｍ／ｈ）
4400250090,岩沼蔵王線,村田町・蔵王町境,,4301,0,1.8,刈田郡蔵王町小村崎字山崎,2255,刈田郡蔵王町小村崎字山崎,2044,4299,1.21,0.44,47.4,44.3,7,50
4400250100,岩沼蔵王線,,亘理村田蔵王線（旧寄井蔵王線）,4301,0,3.2,,1516,,1383,2899,1.22,0.32,43.3,43.2,7,40
4400250110,岩沼蔵王線,亘理村田蔵王線（旧寄井蔵王線）,白石上山線,4301,0,1.5,刈田郡蔵王町塩沢土ｹ市,1522,刈田郡蔵王町塩沢土ｹ市,1624,3146,1.23,0.34,41.3,35.5,7,40
4400250130,岩沼蔵王線,一般国道４号,白石上山線,4301,0,1.3,,1582,,1504,3086,1.23,0.37,14.3,24.8,10.3,40
4400250040,岩沼蔵王線,岩沼市・柴田町境,柴田町・村田町境,4323,0,0.4,,1549,,1526,3075,1.23,1.38,30.4,28.8,5,50
4400250045,岩沼蔵王線,柴田町・村田町境,岩沼蔵王線,4322,0,0.5,,1549,,1526,3075,1.23,1.02,47,40.1,5.6,30
4400260005,気仙沼唐桑線,一般国道４５号,気仙沼市道（気仙沼港IC連絡）,4205,0,2.1,気仙沼市赤岩舘下71-9,8831,気仙沼市赤岩舘下71-9,9166,17997,1.2,1.83,31.2,35.4,13,40
4400260010,気仙沼唐桑線,気仙沼市道（気仙沼港IC連絡）,,4205,0,1.4,気仙沼市赤岩舘下71-9,8831,気仙沼市赤岩舘下71-9,9166,17997,1.2,1.83,22.5,21.5,13,40
4400260020,気仙沼唐桑線,,,4205,0,1.6,気仙沼市化粧坂3-6,4583,気仙沼市化粧坂3-6,5315,9898,1.25,1.26,20,21.5,13,40
4400260030,気仙沼唐桑線,,気仙沼港線,4205,0,0.6,気仙沼市魚町三丁目2-28,5937,気仙沼市魚町三丁目2-28,6174,12111,1.24,1.24,19.6,18.9,11.9,40
