交通調査基本区間番号,路線名,起点側／路線名等,終点側／路線名等,市区町村コード,自動車専用道路の別,区間延長（ｋｍ）,上り／交通量観測地点地名,上り／２４時間自動車類交通量／合計（台）,下り／交通量観測地点地名,下り／２４時間自動車類交通量／合計（台）,２４時間自動車類交通量（上下合計）／合計（台）,昼夜率,混雑度,朝夕（混雑時）／上り／旅行速度／合計（ｋｍ／ｈ）,朝夕（混雑時）／下り／旅行速度／合計（ｋｍ／ｈ）,幅員構成／道路部幅員（ｍ）,指定最高速度（ｋｍ／ｈ）
22601150010,湯ケ野松崎線,一般国道４１４号,,22302,0,4.3,賀茂郡河津町大鍋字下的場62,130,賀茂郡河津町大鍋字下的場62,132,262,1.14,0.11,35.6,35.6,6,40
22601150030,湯ケ野松崎線,,下田松崎線,22305,0,7.9,賀茂郡松崎町池代字中之段1-5,166,賀茂郡松崎町池代字中之段1-5,171,337,1.15,0.34,31.8,31.8,4,30
22601160010,須崎柿崎線,,一般国道１３５号,22219,0,3.1,下田市柿崎36-54,2056,下田市柿崎36-54,1888,3944,1.25,0.39,32.3,27.6,7.55,40
22601170010,下田港線,,一般国道１３６号,22219,0,0.9,下田市五丁目4-16,1978,下田市五丁目4-16,1882,3860,1.25,0.25,18,12,12,30
22601180010,蓮台寺本郷線,一般国道４１４号,,22219,0,1.5,下田市立野136,1694,下田市立野136,1689,3383,1.2,0.6,30.2,33,5.95,30
22601190010,下田南伊豆線,一般国道１３６号,下田市・南伊豆町境,22219,0,6.1,下田市大賀茂528-3,1533,下田市大賀茂528-3,1303,2836,1.23,0.31,37.3,37,10.5,40
22601190020,下田南伊豆線,下田市・南伊豆町境,南伊豆松崎線,22304,0,4.1,下田市大賀茂528-3,1533,下田市大賀茂528-3,1303,2836,1.23,0.34,47.6,49,10,40
22601190030,下田南伊豆線,南伊豆松崎線,下田南伊豆線,22304,0,1.3,賀茂郡南伊豆町上小野239-1,132,賀茂郡南伊豆町上小野239-1,131,263,1.15,0.1,46.5,49.2,5,30
22601190080,下田南伊豆線,下田南伊豆線,下田南伊豆線,22304,0,0.3,賀茂郡南伊豆町上小野239-1,132,賀茂郡南伊豆町上小野239-1,131,263,1.15,0.02,50,51.1,12.15,40
22601190050,下田南伊豆線,下田南伊豆線,南伊豆松崎線,22304,0,0.4,賀茂郡南伊豆町上小野239-1,132,賀茂郡南伊豆町上小野239-1,131,263,1.15,0.1,50.9,50.1,5,30
22601190060,下田南伊豆線,南伊豆松崎線,一般国道１３６号,22304,0,8.1,賀茂郡南伊豆町上小野239-1,132,賀茂郡南伊豆町上小野239-1,131,263,1.15,0.1,30.3,30.3,5,30
22601190040,下田南伊豆線,下田南伊豆線,下田南伊豆線,22304,0,0.3,,109,,99,208,1.15,0.1,30.3,30.3,5,30
22601200010,手石湊線,下田石廊松崎線,,22304,0,1.4,賀茂郡南伊豆町湊972,1121,賀茂郡南伊豆町湊972,1045,2166,1.22,0.24,24.8,28.9,8.3,40
22601210010,南伊豆松崎線,一般国道１３６号,下田南伊豆線,22304,0,1.9,賀茂郡南伊豆町上賀茂261-1,1353,賀茂郡南伊豆町上賀茂261-1,1471,2824,1.2,0.16,23.8,27.4,11.5,30
22601210030,南伊豆松崎線,下田南伊豆線,南伊豆町・松崎町境,22304,0,9,賀茂郡南伊豆町下小野210,1094,賀茂郡南伊豆町下小野210,1072,2166,1.2,1.65,38.4,33.4,4.3,30
