交通調査基本区間番号,路線名,起点側／路線名等,終点側／路線名等,市区町村コード,自動車専用道路の別,区間延長（ｋｍ）,上り／交通量観測地点地名,上り／２４時間自動車類交通量／合計（台）,下り／交通量観測地点地名,下り／２４時間自動車類交通量／合計（台）,２４時間自動車類交通量（上下合計）／合計（台）,昼夜率,混雑度,朝夕（混雑時）／上り／旅行速度／合計（ｋｍ／ｈ）,朝夕（混雑時）／下り／旅行速度／合計（ｋｍ／ｈ）,幅員構成／道路部幅員（ｍ）,指定最高速度（ｋｍ／ｈ）
21601830060,正木岐阜線,笠松墨俣線,一般国道２１号,21201,0,2.3,岐阜市茜部新所,6343,岐阜市茜部新所,7417,13760,1.29,0.91,18.4,16.1,17,50
21601840010,下中笠松線,羽島稲沢線,大垣一宮線,21209,0,3.4,羽島郡笠松町北及595先,4816,羽島郡笠松町北及595先,4698,9514,1.27,0.66,39.9,53.9,7,40
21601840020,下中笠松線,大垣一宮線,大垣江南線,21209,0,2.6,羽島郡笠松町北及595先,4816,羽島郡笠松町北及595先,4698,9514,1.27,0.66,39.9,53.9,7,40
21601840030,下中笠松線,大垣江南線,羽島市・笠松町境,21209,0,1.5,羽島郡笠松町北及595先,4816,羽島郡笠松町北及595先,4698,9514,1.27,0.66,53.2,54,7,40
21601840040,下中笠松線,羽島市・笠松町境,岐阜稲沢線,21303,0,2.2,羽島郡笠松町北及595先,4816,羽島郡笠松町北及595先,4698,9514,1.27,0.69,41.8,17.7,6.6,40
21601850010,伊自良本巣線,岐阜美山線,,21215,0,4.2,,112,,122,234,1.35,0.03,27.9,26.1,8.1,40
21601870010,岐阜停車場城南線,,岐阜南濃線,21201,0,1.1,岐阜市加納栄町通,5407,岐阜市加納栄町通,5473,10880,1.28,0.9,15.1,13.8,15,40
21601880010,穂積停車場線,,一般国道２１号,21216,0,1.1,,1224,,1133,2357,1.23,0.32,16.6,12,19.5,40
21601930010,大垣江南線,大垣一宮線,大垣環状線,21202,0,0.6,大垣市小泉町,6800,大垣市小泉町,7270,14070,1.28,0.73,32.6,30,21.2,50
21601930020,大垣江南線,大垣環状線,,21202,0,0.5,大垣市小泉町,6800,大垣市小泉町,7270,14070,1.28,0.73,19.9,25.7,21.2,50
21601930070,大垣江南線,,今尾大垣線,21202,0,0.5,,,,,,,,28.3,26.5,12.1,50
21601930080,大垣江南線,今尾大垣線,大垣市・安八町境,21202,0,0.1,,,,,,,,24.6,27.5,12.1,50
21601930090,大垣江南線,大垣市・安八町境,安八海津線,21383,0,0.2,,,,,,,,26,25.3,12.1,50
21601930100,大垣江南線,安八海津線,,21383,0,0.6,,,,,,,,22,24.2,12.1,50
21601930110,大垣江南線,,,21383,0,0.4,,,,,,,,25.5,29.1,12.1,50
21601930040,大垣江南線,正木岐阜線,下中笠松線,21209,0,1.4,羽島市正木町光法寺2丁目,4901,羽島市正木町光法寺2丁目,4601,9502,1.24,0.84,25,21.6,11.5,40
21601930050,大垣江南線,下中笠松線,大垣江南線,21209,0,0.5,羽島市正木町光法寺2丁目,4901,羽島市正木町光法寺2丁目,4601,9502,1.24,0.84,50.3,18.1,11.5,40
21601940020,茶屋新田堀津線,羽島茶屋新田線,岐阜市・羽島市境,21201,0,0.5,羽島市小熊町西小熊4081先,1789,羽島市小熊町西小熊4081先,2032,3821,1.25,0.54,13.6,45.4,6.5,40
21601940030,茶屋新田堀津線,岐阜市・羽島市境,羽島養老線,21209,0,8,羽島市小熊町西小熊4081先,1789,羽島市小熊町西小熊4081先,2032,3821,1.25,1.63,53.5,53.6,7.6,40
21601960010,柿野谷合線,,一般国道２５６号,21215,0,5.3,,384,,432,816,1.19,0.1,34.4,34.8,8.1,40
21601960020,柿野谷合線,一般国道２５６号,一般国道４１８号,21215,0,3.3,,384,,432,816,1.19,0.1,37.3,37.3,8.1,40
21601990010,竹鼻停車場線,,岐阜南濃線,21209,0,0.9,羽島市竹鼻町狐穴1724-1先,3798,羽島市竹鼻町狐穴1724-1先,3420,7218,1.24,0.68,22.3,21.9,16,40
21602000010,神崎高富線,,一般国道４１８号,21215,0,16.1,,106,,91,197,1.35,0.98,32.7,32.6,3.4,40
21602000030,神崎高富線,岐阜美山線,一般国道２５６号,21215,0,8.2,山県市青波,552,山県市青波,543,1095,1.18,0.16,40.4,40.4,6.5,40
21602010010,溝口下白金線,岐阜美濃線,岐阜市・関市境,21201,0,0.4,関市上白金,4701,関市上白金,5205,9906,1.26,0.99,19.5,37.4,10.9,40
21602010020,溝口下白金線,岐阜市・関市境,上白金真砂線,21205,0,2.6,関市上白金,4701,関市上白金,5205,9906,1.26,0.94,40.5,34.5,10.3,40
21602040010,穂積巣南線,美江寺西結線,曽井中島美江寺大垣線,21216,0,1.4,瑞穂市古橋863-2先,5735,瑞穂市古橋863-2先,5612,11347,1.28,1.11,30,21.6,15,40
21602050010,長森各務原線,岐阜巣南大野線,岐阜環状線,21201,0,1.4,岐阜市北一色,5225,岐阜市北一色,4463,9688,1.27,0.96,23.8,27.4,9.6,40
21602050020,長森各務原線,岐阜環状線,岐阜市・各務原市境,21201,0,0.5,岐阜市北一色,5225,岐阜市北一色,4463,9688,1.27,0.96,17.6,13.2,9.6,40
21602050030,長森各務原線,岐阜市・各務原市境,川島三輪線,21213,0,2.6,各務原市蘇原吉野町3丁目42先,8723,各務原市蘇原吉野町3丁目42先,7986,16709,1.27,1.32,28.3,29.6,7.5,40
21602050040,長森各務原線,川島三輪線,各務原市道,21213,0,1.7,各務原市蘇原吉野町3丁目42先,8723,各務原市蘇原吉野町3丁目42先,7986,16709,1.27,1.32,26.6,33.2,7.5,40
21602050050,長森各務原線,各務原市道,江南関線,21213,0,1.3,各務原市蘇原吉野町3丁目42先,8723,各務原市蘇原吉野町3丁目42先,7986,16709,1.27,1.32,28.8,14.2,7.5,40
21602050060,長森各務原線,江南関線,一般国道２１号,21213,0,3.7,各務原市蘇原吉野町3丁目42先,8723,各務原市蘇原吉野町3丁目42先,7986,16709,1.27,1.32,27.8,26.4,7.5,40
21602060010,岐阜羽島停車場線,,大垣一宮線,21209,0,0.4,,12979,,15318,28297,1.38,1.06,15.6,15.3,41.5,50
21300210200,各務原美濃加茂線,一般国道２１号,美濃加茂市道,21211,0,2,,8778,,4835,13613,1.33,1.21,25.1,25.8,13,40
21300210210,各務原美濃加茂線,美濃加茂市道,一般国道４１号,21211,0,0.7,,8778,,4835,13613,1.33,1.21,28.5,22.7,13,40
21300210220,各務原美濃加茂線,一般国道４１号,美濃加茂市・坂祝町境,21211,0,1.1,加茂郡坂祝町取組,6575,加茂郡坂祝町取組,6695,13270,1.45,1.22,15.5,29.4,9.6,40
21300210230,各務原美濃加茂線,美濃加茂市・坂祝町境,坂祝町道,21501,0,2.5,加茂郡坂祝町取組,6575,加茂郡坂祝町取組,6695,13270,1.45,1.13,34.3,38.6,11.85,50
21300210240,各務原美濃加茂線,坂祝町道,富加坂祝線,21501,0,1,加茂郡坂祝町取組,6575,加茂郡坂祝町取組,6695,13270,1.45,1.13,42.8,38.6,11.85,50
21300210250,各務原美濃加茂線,富加坂祝線,坂祝町・各務原市境,21501,0,1.2,,9517,,8843,18360,1.44,1.5,46.1,47.8,16.5,50
21300210260,各務原美濃加茂線,坂祝町・各務原市境,春日井各務原線,21213,0,3.5,,9517,,8843,18360,1.44,1.67,38.5,36.8,10.7,50
21300210270,各務原美濃加茂線,春日井各務原線,一般国道２１号,21213,0,0.4,,14268,,14654,28922,1.39,0.54,17.1,25.4,28.75,50
21602120010,大垣大野線,一般国道２５８号,一般国道２１号,21202,0,2.7,安八郡神戸町瀬古,4265,安八郡神戸町瀬古,4479,8744,1.23,0.83,12.5,13.4,7,50
21602120020,大垣大野線,一般国道２１号,大垣市道,21202,0,2,安八郡神戸町瀬古,4265,安八郡神戸町瀬古,4479,8744,1.23,0.83,18.1,22.2,7,50
21602120070,大垣大野線,曽井中島美江寺大垣線,赤坂神戸線,21381,0,3.1,安八郡神戸町瀬古,4265,安八郡神戸町瀬古,4479,8744,1.23,0.71,39,39.4,9.2,40
21602120047,大垣大野線,赤坂神戸線,脛永万石線,21381,0,0.3,,6568,,6884,13452,1.29,0.93,19.3,39.6,9.2,40
21602120050,大垣大野線,脛永万石線,岐阜巣南大野線,21381,0,0.7,,6568,,6884,13452,1.29,0.93,47.3,34.6,9.2,40
21602130005,養老平田線,南濃関ケ原線,一般国道４７５号（東海環状道）,21341,0,2.7,養老郡養老町下笠,2842,養老郡養老町下笠,2911,5753,1.25,0.61,32.3,35.8,8,40
21602130010,養老平田線,一般国道４７５号（東海環状道）,小倉烏江大垣線,21341,0,1.1,養老郡養老町下笠,2842,養老郡養老町下笠,2911,5753,1.25,0.61,41.7,40.2,8,40
21602130020,養老平田線,小倉烏江大垣線,一般国道２５８号,21341,0,1.2,養老郡養老町下笠,2842,養老郡養老町下笠,2911,5753,1.25,0.61,33.3,26.7,8,40
21602130040,養老平田線,一般国道２５８号,養老町・海津市境,21341,0,1.5,海津市平田町今尾,3634,海津市平田町今尾,3593,7227,1.26,0.68,23.4,38.4,7.5,50
